reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
UP,0219TO011,2019-02-09,2:30 PM,Derailment,0,DALLAS,TX,34.0,2,Day,Rain,Yard,Yard/switching,8,38365,126437,164802,T206,32.702178000000004,-96.742965999999996
URR,20311,2020-12-11,4:54 PM,Derailment,0,BRADDOCK,PA,56.0,3,Dusk,Clear,Industry,Yard/switching,4,13500,11776,25276,T205,40.393827999999999,-79.853989999999996
URR,21311,2021-12-22,2:01 AM,Derailment,0,BRADDOCK,PA,32.0,4,Dark,Clear,Industry,Yard/switching,4,5852,40000,45852,T110,40.394230999999998,-79.855238
UP,1020SX031,2020-10-27,11:40 PM,Derailment,0,KATY,TX,52.0,4,Dark,Clear,Industry,Yard/switching,2,55036,2532,57568,T309,29.789422999999999,-95.85633
ATK,174665,2023-04-02,6:17 AM,Other (describe in narrative),0,RADNOR,PA,45.0,1,Dawn,Cloudy,Main,,0,0,27383,54766,T404,40.044787999999997,-75.359030000000004
UP,0919PN007,2019-09-07,8:28 AM,Derailment,0,PORTLAND,OR,61.0,2,Day,Cloudy,Yard,Yard/switching,9,147454,16978,164432,T207,45.557647000000003,-122.69589999999999
UP,1120GC033,2020-11-23,5:20 PM,Derailment,0,VIDOR,TX,66.0,2,Day,Clear,Industry,Yard/switching,4,20997,4436,25433,T110,30.084018,-94.073025999999999
UP,0615PD022,2015-06-12,10:00 AM,Derailment,0,PORTLAND,OR,61.0,2,Day,Clear,Yard,Light loco(s),3,15000,2000,17000,T108,45.534115999999997,-122.673271
BNSF,RD0219132,2019-02-09,5:15 PM,Derailment,0,LONGVIEW,TX,47.0,3,Dusk,Rain,Main,Freight Train,10,3943,0,103643,T002,32.498556000000001,-94.708786000000003
CSX,000218985,2024-06-29,7:00 PM,Derailment,0,LANGHORNE,PA,80.0,3,Dusk,Clear,Yard,Freight Train,4,15542,877,16419,T314,40.199201000000002,-74.880726999999993
UP,0219TO014,2019-02-12,4:10 PM,Derailment,0,DALLAS,TX,57.0,2,Day,Clear,Yard,,0,0,87015,87015,T111,32.761569999999999,-96.790937999999997
RCPE,RCP991122D,2022-01-27,11:19 PM,Derailment,0,PHILIP,SD,22.0,4,Dark,Clear,Main,Freight Train,9,569991,979200,1549191,T401,44.034146999999997,-101.67343099999999
ATK,157398,2019-01-30,4:57 PM,Obstruction,0,STRAFFORD,PA,10.0,4,Dark,Snow,Main,Passenger Train - Pulling,70,13630,4471,18101,T499,40.044696000000002,-75.377542000000005
ATK,152240,2018-03-07,8:44 PM,Derailment,0,PHILADELPHIA,PA,35.0,4,Dark,Clear,Yard,Light loco(s),4,128664,19500,148164,T314,39.955779999999997,-75.181967999999998
UP,0618HO035,2018-06-24,6:10 PM,Derailment,0,GREGORY,TX,90.0,2,Day,Clear,Industry,Light loco(s),5,154510,330,154840,T112,27.910720000000001,-97.296951000000007
NS,134489,2019-06-24,8:15 PM,Derailment,0,SIDMAN,PA,68.0,4,Dark,Rain,Industry,Freight Train,7,205972,0,205972,T109,40.321517999999998,-78.746658999999994
UP,1017ST004,2017-10-06,1:45 PM,Derailment,0,EL PASO,TX,85.0,2,Day,Cloudy,Industry,Freight Train,4,24621,7340,31961,T206,31.690363000000001,-106.315214
UP,0319TO004,2019-03-04,4:29 PM,Derailment,0,ARLINGTON,TX,30.0,2,Day,Cloudy,Yard,Yard/switching,9,85635,15372,101007,T103,32.741703999999999,-97.077838999999997
KCS,21061201,2021-06-12,9:15 PM,Derailment,0,ROBSTOWN,TX,80.0,4,Dark,Clear,Main,Freight Train,10,2332,10046,12378,T111,27.787956999999999,-97.664366000000001
CORP,COR654914D,2014-11-17,10:20 AM,Derailment,0,OAKLAND,OR,30.0,2,Day,Clear,Main,Freight Train,15,110000,70000,180000,T207,43.414346000000002,-123.307607
BLE,1091309,2021-12-29,8:55 AM,Derailment,0,PENN HILLS,PA,42.0,2,Day,Cloudy,Yard,Freight Train,9,21336,0,29336,T110,40.494065999999997,-79.788369000000003
FWWR,20112401,2020-11-24,10:30 AM,Derailment,0,DUBLIN,TX,57.0,2,Day,Fog,Yard,Yard/switching,8,9470,12979,22449,T210,32.088666000000003,-98.336128000000002
UP,1119TO001,2019-11-02,2:18 PM,Derailment,0,DALLAS,TX,60.0,2,Day,Clear,Main,,0,0,81660,90160,T110,32.738658000000001,-96.759945999999999
RJCP,RJCP17001,2017-05-14,8:00 PM,Derailment,0,PHILIPSBURG,PA,50.0,3,Dusk,Clear,Main,Freight Train,10,23000,13900,36900,T110,40.879275999999997,-78.237488999999997
DGNO,DGN406819,2019-05-11,3:15 PM,Derailment,0,DALLAS,TX,66.0,2,Day,Clear,Yard,Yard/switching,6,40000,7500,47500,T299,32.813063,-96.896105000000006
TIBR,201130004,2020-11-30,3:00 PM,Derailment,0,BON WEIR,TX,52.0,2,Day,Clear,Main,Freight Train,6,180000,30000,210000,T202,30.736560000000001,-93.657933
CSX,000147920,2015-06-16,4:45 PM,Derailment,0,GASTON,SC,100.0,2,Day,Clear,Main,Freight Train,11,235190,44905,280095,T109,33.864037000000003,-81.093610999999996
NS,141194,2021-04-09,11:00 PM,Derailment,0,ALTOONA,PA,50.0,4,Dark,Clear,Yard,Freight Train,8,176813,44985,221798,T207,40.517785000000003,-78.395860999999996
BNSF,CH0522103,2022-05-09,4:10 AM,Derailment,0,AURORA,IL,59.0,1,Dawn,Cloudy,Industry,Light loco(s),2,155,37489,37644,T113,41.770662999999999,-88.262255999999994
RCPE,RCP358323D,2023-03-18,6:00 PM,Derailment,0,WOLSEY,SD,15.0,2,Day,Clear,Main,Freight Train,40,182000,151012,333012,T204,44.432203000000001,-98.581233999999995
