reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
CSX,000215100,2023-12-15,4:09 AM,Other impacts,0,WILLARD,OH,38,1,Dawn,Clear,Yard,Cut of cars,1,94103,0,119721,H318,41.059877,-82.72407,34.4,40.7,42.4
NS,155852,2024-02-23,12:23 PM,Other impacts,0,BELLEVUE,OH,50,2,Day,Cloudy,Yard,Cut of cars,0,44558,0,47392,M411,41.288396,-82.79731,46,41.1,25.1
IC,1151290,2024-06-10,4:00 PM,Other impacts,0,DECATUR,IL,75,2,Day,Clear,Yard,Freight Train,0,206280,0,968945,H702,39.848305,-88.945335,69.9,65.1,65.9
ALS,0124AS009,2024-01-24,9:26 AM,Derailment,0,EAST ST LOUIS,IL,43,2,Day,Clear,Yard,Yard/switching,8,876,46217,47093,S011,38.584256,-90.134056,41.5,44.5,41.2
UP,0219MA051,2019-02-26,5:52 PM,Hwy-rail crossing,0,LITTLE ROCK,AR,61,2,Day,Cloudy,Main,Work train,34,15925,0,15925,M302,34.686138,-92.236945,42.6,48.6,55.5
NS,135690,2019-10-02,10:48 AM,Other (describe in narrative),0,CLEVELAND,OH,71,2,Day,Cloudy,Yard,Yard/switching,6,15181,27030,42211,H607,41.428763,-81.816004,78.9,74.1,67.2
NJTR,202308316,2023-07-30,5:11 PM,Fire/violent rupture,0,RED BANK,NJ,80,2,Day,Cloudy,Main,Commuter Train - Pushing,0,27522,0,27522,E06C,40.348393,-74.074621,82.2,73.3,72.8
UP,0718LK002,2018-07-02,5:46 AM,Derailment,0,SHREVEPORT,LA,90,1,Dawn,Clear,Yard,Yard/switching,4,38024,660,38684,M409,32.447399,-93.801829,89.6,90,86.2
GTW,869813,2015-10-30,12:30 AM,Derailment,0,DURAND,MI,44,4,Dark,Clear,Main,Freight Train,40,275578,151993,427571,E07C,42.909593,-83.98323,43.6,46.8,47.2
ATK,162152,2019-12-01,6:08 AM,Other (describe in narrative),0,NEW YORK,NY,34,1,Dawn,Clear,Yard,Passenger Train - Pulling,0,0,50000,50000,H212,40.743163,-73.922891,36.8,33.4,35
BNSF,SW1219106,2019-12-13,3:03 PM,Side collision,0,BELEN,NM,50,2,Day,Clear,Yard,Yard/switching,5,222129,20000,355733,H305,34.660161,-106.767077,35.2,43.8,48.1
NS,118632,2015-12-20,3:25 PM,Derailment,0,TILTON,IL,49,2,Day,Clear,Yard,Yard/switching,5,17200,500,17700,H399,40.09566,-87.652393,25.9,40.5,48.4
BNSF,SW1220101,2020-12-02,4:26 AM,Derailment,0,VADO,NM,34,1,Dawn,Clear,Main,Freight Train,46,1400000,415000,1815000,M503,32.116069,-106.666299,44.8,40.2,35.3
UP,0721MA023,2021-07-19,10:00 AM,Derailment,0,MONROE,LA,73,2,Day,Rain,Yard,Freight Train,0,30935,5330,36265,E22C,32.471225,-92.106302,80,76.6,78.9
CSX,000207251,2022-09-13,10:39 PM,Derailment,0,CINCINNATI,OH,70,4,Dark,Clear,Yard,Yard/switching,7,79245,1024,80269,H599,39.142302,-84.544119,66.4,65,67.4
MNCW,69634,2019-03-16,5:11 AM,Rear end collision,0,NEW YORK -BRONX,NY,33,4,Dark,Clear,Main,Maint./inspect Car,0,0,0,50000,H607,40.82617,-73.914505,58.4,48.1,38.4
NS,133774,2019-04-30,4:05 PM,Other impacts,0,BALTIMORE,MD,75,3,Dusk,Clear,Yard,Yard/switching,7,16500,0,16500,H312,39.286565,-76.559737,52.4,66,60.5
CSX,000189868,2020-04-26,11:15 PM,Side collision,0,HAMILTON,OH,39,4,Dark,Clear,Yard,Light loco(s),0,6545,0,46908,H302,37.850351,-84.256836,56.5,48.9,50.9
MNCW,2017062718,2017-06-27,1:40 PM,Obstruction,0,DARIEN,CT,78,2,Day,Clear,Main,Spec. MoW Equip.,0,4000,0,58306,H999,41.077191,-73.468686,69.1,67,67.4
NS,141484,2021-05-08,8:56 AM,Other impacts,0,BELLEVUE,OH,45,2,Day,Clear,Yard,Yard/switching,1,9568,1050,12618,H312,41.29034,-82.788151,47.9,46.6,42.6
UP,1118NP016,2018-11-11,7:20 PM,Other impacts,0,NORTH PLATTE,NE,38,3,Dusk,Clear,Yard,Single Car,0,100,0,30837,H307,41.143957,-100.798294,26.3,31,22
NS,142472,2021-08-08,5:15 PM,Derailment,0,CINCINNATI,OH,90,3,Dusk,Clear,Yard,Single Car,2,0,13336,13336,H503,39.105834,-84.539912,76,76.8,74
LSRC,D230603,2023-06-03,9:05 PM,Derailment,0,SAGINAW,MI,71,4,Dark,Cloudy,Yard,Yard/switching,4,15635,0,15635,H306,43.443151,-83.915742,73.7,70.3,65.2
CSX,000181988,2019-03-27,6:20 AM,Raking collision,0,SAUGERTIES,NY,25,4,Dark,Clear,Main,Freight Train,35,24091,0,27207,E89C,42.116143,-73.930162,35,35.3,42.8
PATH,I02042019,2019-02-04,7:15 PM,Other impacts,0,HARRISON,NJ,45,4,Dark,Clear,Yard,EMU,4,14053,0,14053,H399,40.74,-74.15,38.4,44.7,51.1
BNSF,SW1018108,2018-10-15,12:02 PM,Derailment,0,ALBUQUERQUE,NM,50,2,Day,Clear,Yard,Yard/switching,4,10501,19800,30301,H607,35.055822,-106.652685,52.7,38.5,43.9
CSX,000164591,2016-11-24,11:00 AM,Derailment,0,HAMLET,NC,58,2,Day,Clear,Main,Freight Train,19,235076,188,235264,E00C,34.876493,-79.685491,44.5,59.6,61.5
ATK,147618,2017-05-23,2:15 PM,Hwy-rail crossing,0,ALBANY,OR,82,2,Day,Clear,Main,Passenger Train - Pulling,79,24044,0,24308,M302,44.577615,-123.108357,72.4,69.6,55.9
BNSF,CH0816115,2016-08-21,4:35 PM,Derailment,0,GALESBURG,IL,76,2,Day,Clear,Yard,Yard/switching,5,10600,15802,26402,M599,40.899706,-90.387777,70.4,64.3,65.5
CSX,000193674,2020-11-07,10:27 AM,Side collision,0,INDIANAPOLIS,IN,65,2,Day,Clear,Yard,Yard/switching,7,51801,1000,58390,H607,39.759791,-86.327526,55.8,56.4,63.5
MNCW,2015012411,2015-01-24,6:20 AM,Other (describe in narrative),0,RYE,NY,32,1,Dawn,Clear,Main,Commuter Train - Pulling,60,11500,200,11700,M404,40.985425,-73.684415,30.3,33.7,33.8
FEC,X10031018,2018-03-10,8:05 PM,Hwy-rail crossing,0,DEERFIELD BEACH,FL,75,4,Dark,Rain,Main,,0,0,200,21012,M303,26.304833,-80.105029,61.1,68.2,77.9
BNSF,CA1123105,2023-11-07,5:59 AM,Derailment,0,BARSTOW,CA,60,1,Dawn,Clear,Yard,Light loco(s),2,15000,0,15000,H303,34.902588,-117.037262,66.9,59.8,54.8
BNSF,SF0516100,2016-05-02,7:30 PM,Other impacts,0,TULSA,OK,55,3,Dusk,Clear,Yard,Yard/switching,0,1100,0,10700,M408,36.122693,-96.011908,57.5,55,58.5
NS,156602,2024-05-05,3:30 PM,Other impacts,0,MACON,GA,82,2,Day,Clear,Yard,Cut of cars,10,11600,0,37244,M411,32.81373,-83.622794,72.1,72.6,75.7
NS,154642,2023-10-29,7:36 AM,Derailment,0,PIERRON,IL,39,1,Dawn,Cloudy,Main,Freight Train,44,2980,0,40363,E53C,38.778151,-89.294026,43.8,43.8,36.3
NS,119287,2016-02-09,12:01 AM,Other impacts,0,LEXINGTON,NC,29,4,Dark,Clear,Yard,Yard/switching,7,20650,0,20650,H601,35.750594,-80.318289,36.3,33.4,27
BRC,14241,2019-03-04,5:35 PM,Derailment,0,BEDFORD PARK,IL,9,2,Day,Clear,Yard,Yard/switching,7,23810,11050,34860,M410,41.767991,-87.777286,20.1,6.2,14.2
NS,142200,2021-07-11,6:00 PM,Other impacts,0,NEW ORLEANS,LA,72,3,Dusk,Rain,Yard,Single Car,0,63000,0,126000,H312,29.975954,-90.044582,83.6,80.9,80.9
BNSF,CH0720110,2020-07-14,4:00 PM,Rear end collision,0,ORRICK,MO,92,2,Day,Clear,Main,Spec. MoW Equip.,0,187500,0,375000,H997,39.191446,-94.137936,81.5,81.6,77.4
UP,0320GL021,2020-03-24,3:58 PM,Derailment,0,SOUTH ST PAUL,MN,50,2,Day,Cloudy,Yard,Freight Train,3,29267,4049,33316,H702,44.912892,-93.052161,36.8,41.8,43
CP,1000449873,2016-08-06,1:00 PM,Obstruction,0,ROUSES POINT,NY,80,2,Day,Clear,Main,,0,0,0,12660,M503,44.882973,-73.455177,77,74.3,68.9
UP,0424LA032,2024-04-21,6:30 PM,Derailment,0,BLOOMINGTON,CA,84,3,Dusk,Clear,Main,Freight Train,12,4176,128810,132986,M405,34.067578,-117.396713,60.7,65.5,61.5
CSX,000167261,2017-03-07,3:11 PM,Hwy-rail crossing,0,NEWBURGH,NY,52,2,Day,Cloudy,Main,Freight Train,31,563100,145087,1888187,M303,41.4894,-74.009238,29,41,50.1
BNSF,HL0117113,2017-01-16,9:19 PM,Derailment,0,OMAHA,NE,33,4,Dark,Rain,Yard,Cut of cars,0,29700,0,30950,H318,41.217914,-95.927959,31.1,33.4,29.7
UP,0418ST004,2018-04-08,1:31 PM,Fire/violent rupture,0,LORDSBURG,NM,82,2,Day,Cloudy,Main,Freight Train,30,70100,0,70100,E74L,32.229818,-108.992504,65.5,64.6,64.1
WE,210053NL,2021-08-13,8:55 AM,Side collision,0,CAREY,OH,80,2,Day,Clear,Yard,Yard/switching,9,200000,0,275720,H210,40.956405,-83.344252,81.3,77.9,72.8
MNCW,68416,2018-09-05,9:15 PM,Obstruction,0,NEW YORK -BRONX,NY,76,4,Dark,Clear,Yard,Spec. MoW Equip.,3,0,0,18000,H607,40.838115,-73.930605,85.2,82.9,83.1
CSX,000165410,2016-12-22,12:30 PM,Derailment,0,WALBRIDGE,OH,36,2,Day,Clear,Yard,Yard/switching,5,98761,2546,101307,E34C,41.589264,-83.496702,27.8,34.6,31.5
NS,144100,2022-01-21,1:35 PM,Other (describe in narrative),0,TOLEDO,OH,24,2,Day,Clear,Yard,Freight Train,10,1800,15465,17265,H704,41.633384,-83.610911,20.5,17.3,20.2
CSX,000172938,2017-11-15,10:27 PM,Derailment,0,BIRMINGHAM,AL,65,4,Dark,Clear,Yard,Yard/switching,6,39106,25968,65074,M409,33.543607,-86.790089,52.1,54.4,57
CWRO,202376,2023-09-11,2:53 AM,Derailment,0,CLEVELAND,OH,67,4,Dark,Clear,Industry,Yard/switching,10,5000,36000,41000,H503,41.466135,-81.676756,68.2,69.1,67.9
BNSF,CH0418106,2018-04-06,8:00 PM,Other impacts,0,THOMSON,IL,30,3,Dusk,Clear,Industry,Cut of cars,4,16609,0,16609,H022,41.999467,-90.108205,31.5,30.1,26.8
GNBC,G12062014,2014-12-06,11:16 AM,Hwy-rail crossing,0,EAGLE CITY,OK,40,2,Day,Fog,Main,Freight Train,21,92000,0,92000,M302,35.860779,-98.621713,47.3,39.2,43.9
MNCW,74145,2021-02-21,1:30 AM,Other impacts,0,CROTON ON HUDSON,NY,25,4,Dark,Clear,Yard,DMU,0,0,0,26060,E31C,41.19247,-73.885526,28.9,25.4,31.8
IC,1047373,2020-09-07,12:15 PM,Derailment,0,CLINTON,IL,75,2,Day,Cloudy,Industry,Yard/switching,6,2541,16414,18955,H303,40.154908,-88.956692,72,75.8,68.3
CP,1000999769,2019-05-26,12:30 AM,Derailment,0,HARRIS,MO,65,4,Dark,Rain,Main,Freight Train,35,134428,41123,175551,M103,40.239763,-93.340067,70.7,70.7,72.3
CSX,000208965,2022-12-24,1:45 AM,Derailment,0,NORTH GRAFTON,MA,15,4,Dark,Clear,Yard,Freight Train,0,1006900,0,1028374,H303,42.239796,-71.712891,43,9.8,15.9
BRC,14328,2019-12-26,1:30 PM,Raking collision,0,CHICAGO,IL,50,2,Day,Clear,Industry,Yard/switching,0,14816,0,29632,H302,41.837659,-87.73864,49.9,53.8,35.1
BNSF,RD0319112,2019-03-14,2:21 AM,Derailment,0,TULSA,OK,42,4,Dark,Cloudy,Yard,Yard/switching,7,24982,4200,29182,H507,36.131437,-96.010072,61,50.2,45
BNSF,SW1222108,2022-12-20,10:20 PM,Derailment,0,ARTESIA,NM,40,4,Dark,Clear,Siding,Freight Train,3,36000,3000,39000,H303,32.93145,-104.386894,40.4,36.8,38.2
BNSF,RD0520104,2020-05-04,8:03 PM,Derailment,0,ENID,OK,85,3,Dusk,Clear,Yard,Yard/switching,5,6075,24800,32900,H307,36.412428,-97.852115,71.9,73.2,64.1
ATK,174638,2023-05-05,12:41 PM,Hwy-rail crossing,0,SANDERSVILLE,MS,76,2,Day,Clear,Main,Passenger Train - Pulling,76,400,0,400,M303,31.786524,-89.034466,65.7,68.6,70.1
UP,1122GP009,2022-11-08,10:15 PM,Derailment,0,LEXINGTON,NE,65,4,Dark,Clear,Main,Freight Train,50,11460,423000,434460,E53C,40.78363,-99.777159,42.3,57.8,60.4
CSX,000143227,2015-03-18,11:30 AM,Derailment,0,WALBRIDGE,OH,45,2,Day,Clear,Yard,Freight Train,7,4013,38474,42487,T220,41.589331,-83.531708,43.5,36.7,33.7
CSX,000176020,2018-04-18,6:09 AM,Other impacts,0,SELKIRK,NY,36,4,Dark,Cloudy,Yard,Single Car,0,28600,0,28650,E46C,42.565903,-73.854184,38.4,38.5,37.9
BNSF,RD1023209,2023-10-30,5:09 PM,Hwy-rail crossing,0,ADA,OK,46,3,Dusk,Clear,Main,Freight Train,40,19087,0,19087,M302,34.781621,-96.670003,37.1,37.6,37.5
NS,152614,2023-03-22,7:19 AM,Other (describe in narrative),0,CINCINNATI,OH,45,1,Dawn,Rain,Yard,Freight Train,5,6620,10790,17410,H702,39.110448,-84.540813,42.8,48.9,62.1
BNSF,RD1016103,2016-10-19,2:50 AM,Derailment,0,KIEFER,OK,80,4,Dark,Clear,Main,Freight Train,55,33931,45000,78931,E33C,35.881101,-96.061261,75.5,72.7,62
ATK,165612,2020-10-12,6:53 AM,Obstruction,0,HALIFAX,NC,72,2,Day,Cloudy,Main,Passenger Train - Pulling,69,20882,0,20882,M404,36.301338,-77.604813,64.7,67.7,62.8
UP,0724GP002,2024-07-03,4:30 AM,Other impacts,0,NORTH PLATTE,NE,57,1,Dawn,Clear,Yard,Cut of cars,6,13498,0,18522,E06C,41.15213,-100.825032,70.8,67.8,66.7
CRSH,146772,2023-07-24,12:45 AM,Other impacts,0,DETROIT,MI,72,4,Dark,Clear,Yard,Yard/switching,5,4325,0,36609,H318,42.402191,-83.041074,71.5,74,76.8
BRC,13784,2016-11-02,1:10 PM,Other impacts,0,BEDFORD PARK,IL,65,2,Day,Cloudy,Yard,Yard/switching,4,15367,0,15367,E09C,41.768258,-87.755613,68.6,62.5,57.2
NS,145481,2022-06-07,11:30 PM,Other (describe in narrative),0,PAW CREEK,NC,70,4,Dark,Clear,Yard,Yard/switching,3,22000,62102,84102,H702,35.230224,-80.967472,74.5,75.3,79.3
BNSF,RD0123116,2023-01-23,9:04 AM,Derailment,0,ENID,OK,35,2,Day,Clear,Yard,Freight Train,6,550604,109000,659604,M505,36.420852,-97.85462,35.4,33.5,33.2
NIRC,2020071986,2020-10-12,6:18 PM,Side collision,0,UNIVERSITY PARK,IL,50,4,Dark,Clear,Yard,EMU,0,63059,0,337630,H399,41.436935,-87.733542,63.3,57.3,54.4
UP,0318PD033,2018-03-24,4:40 AM,Derailment,0,STANFIELD,OR,38,4,Dark,Clear,Yard,Yard/switching,3,113783,8692,122475,H308,45.794942,-119.258568,41.6,44.7,42.9
CRSH,146801,2023-10-16,8:15 AM,Other impacts,0,DETROIT,MI,50,2,Day,Clear,Main,Freight Train,5,21206,0,49750,M501,42.384461,-83.033671,50.8,50.8,50.6
NS,151443,2022-11-05,10:36 PM,Obstruction,0,STEUBENVILLE,OH,56,4,Dark,Clear,Main,Freight Train,34,1269303,320000,1589303,M404,40.431083,-80.61498,61.1,67.9,68.6
NS,123403,2017-01-03,8:45 PM,Derailment,0,CINCINNATI,OH,72,4,Dark,Rain,Yard,Yard/switching,4,14020,0,16634,H702,39.141446,-84.544144,48.7,53.2,30.3
ATK,170819,2022-05-30,8:56 PM,Hwy-rail crossing,0,INKSTER,MI,83,3,Dusk,Clear,Main,Passenger Train - Pulling,78,16519,0,16519,M308,42.292569,-83.300174,69.6,76.7,80.1
UP,0321PN004,2021-03-07,10:30 PM,Other impacts,0,STANFIELD,OR,42,4,Dark,Cloudy,Yard,Single Car,0,44331,0,78408,H312,45.795939,-119.2633,46.6,42.4,39.8
CSX,000199787,2021-08-31,12:35 AM,Other impacts,0,INDIANAPOLIS,IN,72,4,Dark,Clear,Yard,Cut of cars,1,6873,0,132991,H020,39.762938,-86.106987,74.8,73.8,72.9
ATK,160161,2019-07-19,11:40 AM,Other (describe in narrative),0,NEW YORK,NY,90,2,Day,Clear,Yard,Light loco(s),10,27364,0,27364,H399,40.739824,-73.935415,75.1,81.5,89.4
PATH,I01112018,2018-01-11,7:59 PM,Other impacts,0,JERSEY CITY,NJ,44,4,Dark,Rain,Yard,Yard/switching,9,321978,0,321978,H222,40.724956,-74.055252,34.7,44.4,55.2
IAIS,2022017,2022-05-13,7:20 AM,Hwy-rail crossing,0,DURANT,IA,69,1,Dawn,Clear,Main,Freight Train,34,75000,0,75000,M308,41.598267,-90.899814,85.3,80.1,74.7
LI,68134,2018-06-22,2:10 PM,Other impacts,0,RICHMOND HILL,NY,69,2,Day,Clear,Yard,Yard/switching,5,28142,500,43991,H307,40.697334,-73.823729,73.4,68.8,64.7
BNSF,KS1216100,2016-12-01,3:00 PM,Derailment,0,NEWTON,KS,49,2,Day,Clear,Yard,Freight Train,6,58359,358650,417009,H503,38.023778,-97.379407,36.1,35.9,39.3
NS,146193,2022-08-15,7:39 AM,Hwy-rail crossing,0,CANAL FULTON,OH,72,1,Dawn,Clear,Main,Freight Train,45,860927,189395,1050322,M308,40.8381,-81.599817,66.9,70.6,68.7
UP,0824GP003,2024-08-03,3:00 PM,Derailment,0,NORTH PLATTE,NE,95,2,Day,Clear,Yard,Yard/switching,7,560,26595,27155,H704,41.143949,-100.795428,79.5,81.3,82.8
CSX,000139496,2015-01-02,8:36 PM,Obstruction,0,MARIETTA,OH,28,4,Dark,Clear,Main,Freight Train,24,38897,150,39047,M402,39.35835,-81.547278,29.1,33.3,43
CSX,000176897,2018-06-09,6:40 PM,Derailment,0,EAST SYRACUSE,NY,70,3,Dusk,Clear,Yard,Yard/switching,7,160798,9531,170329,E35C,43.067112,-76.048421,65.9,63,65.7
NS,131247,2018-10-08,9:30 PM,Derailment,0,CHICAGO,IL,72,4,Dark,Clear,Yard,Yard/switching,5,7762,3005,10767,M404,0,0,59.4,73.7,77.1
BNSF,HL0720117,2020-07-27,1:30 AM,Derailment,0,QUAPAW,OK,78,4,Dark,Clear,Main,Freight Train,41,11547,200,11747,E34C,36.989342,-94.760686,84,77.6,77.8
LI,75638,2021-09-29,12:01 AM,Derailment,0,JAMAICA,NY,57,4,Dark,Cloudy,Yard,EMU,7,169726,0,169726,H307,40.707441,-73.77633,69.2,62.9,62.1
UP,0216SL001,2016-02-06,4:27 AM,Derailment,0,TUSCOLA,IL,37,4,Dark,Clear,Siding,Freight Train,27,4830,28530,33360,M507,39.79877,-88.281662,28.1,34.2,40.5
ATK,178030,2024-01-15,5:02 PM,Derailment,0,CHICAGO,IL,2,3,Dusk,Clear,Main,,0,0,13166,15366,H221,41.876038,-87.639474,-5.7,-3.8,0.7
BNSF,CH0415111,2015-04-30,1:00 AM,Derailment,0,SIBLEY,MO,52,4,Dark,Clear,Industry,Freight Train,3,13460,0,13460,H503,39.175999,-94.186038,61.1,62,63.3
UP,0815PD002,2015-08-06,3:25 AM,Fire/violent rupture,0,TELOCASET,OR,55,4,Dark,Clear,Main,Freight Train,35,265503,0,265503,E79L,45.097103,-117.819664,69,63.7,63.6
UP,0424HL037,2024-04-28,12:35 AM,Obstruction,0,UNITY VILLAGE,MO,62,4,Dark,Rain,Main,Freight Train,46,1248817,104074,1352891,M101,38.95871,-94.400976,69.9,64.1,63.6
INRD,644211,2015-11-19,7:40 AM,Derailment,0,INDIANAPOLIS,IN,40,1,Dawn,Clear,Industry,Yard/switching,7,4000,18000,22000,H303,39.71491,-86.17732,59,47.2,40.5
UP,1023GC027,2023-10-21,4:43 PM,Other impacts,0,MARINGOUIN,LA,89,2,Day,Clear,Yard,Yard/switching,4,573,0,42488,M411,30.527479,-91.556529,73,70.4,71
UP,0122PR011,2022-01-15,8:51 PM,Other (describe in narrative),0,MELROSE PARK,IL,23,4,Dark,Cloudy,Yard,Single Car,0,52329,0,52329,M406,41.894842,-87.89754,31.8,23.3,21.3
UP,0717PR021,2017-07-12,12:00 PM,Other (describe in narrative),0,BERKELEY,IL,75,2,Day,Clear,Yard,Cut of cars,0,24082,0,24082,M411,41.900159,-87.911359,77.4,75.5,77.8
NS,143267,2021-10-24,5:25 PM,Other impacts,0,BELLEVUE,OH,72,3,Dusk,Rain,Yard,Yard/switching,10,33519,700,34219,M411,41.289044,-82.794257,47.9,47.9,54.8
IHB,2613,2020-07-05,4:15 PM,Derailment,0,RIVERDALE,IL,88,2,Day,Clear,Yard,Yard/switching,9,101300,1500,102800,T217,41.639655,-87.659383,78.3,80.5,82.2
BNSF,RD0124202,2024-01-12,6:13 AM,Hwy-rail crossing,0,ADA,OK,23,1,Dawn,Clear,Main,Freight Train,28,15500,0,15500,M302,34.781621,-96.670003,47.2,29.8,22.1
ATK,141657,2016-01-20,4:30 PM,Fire/violent rupture,0,PORTLAND,OR,49,2,Day,Cloudy,Yard,Passenger Train - Pulling,0,500000,0,500000,M406,45.529091,-122.676228,44.1,46.5,47.6
NS,123714,2017-01-26,11:40 AM,Other impacts,0,AMHERST,OH,36,2,Day,Rain,Yard,Freight Train,1,9,0,40009,M599,41.405801,-82.271138,41.6,36.3,30.6
UP,0223ES016,2023-02-09,9:30 AM,Derailment,0,KIOWA,OK,39,2,Day,Clear,Siding,Cut of cars,10,30159,3800,33959,H021,34.720122,-95.906971,44.4,42.8,37.9
UP,0922HL006,2022-09-02,3:30 PM,Other impacts,0,GUYMON,OK,95,2,Day,Clear,Main,Freight Train,3,0,99,21268,H302,36.678171,-101.484409,77.5,79.2,79.4
BRC,13670,2015-12-25,12:38 PM,Derailment,0,BEDFORD PARK,IL,35,2,Day,Clear,Yard,,0,0,900,16179,H702,41.760341,-87.71559,40.4,40.1,42.9
NS,137947,2020-05-14,2:25 AM,Derailment,0,DEPEW,NY,40,4,Dark,Clear,Yard,Yard/switching,4,8901,4000,12901,H506,42.904361,-78.725306,42.7,53.3,60.7
WE,220046,2022-06-27,9:35 PM,Derailment,0,CAREY,OH,75,3,Dusk,Clear,Main,Freight Train,6,36761,0,36761,T221,40.956249,-83.364011,78.7,70.4,68.4
BNSF,CH0520108,2020-05-24,8:15 AM,Derailment,0,CHICAGO,IL,72,1,Dawn,Clear,Yard,Light loco(s),5,36000,5000,41000,H704,41.819843,-87.71774,67.1,76.3,77.6
MNCW,2019131,2019-08-26,7:22 PM,Other impacts,0,CROTON ON HUDSON,NY,62,3,Dusk,Clear,Yard,Yard/switching,3,7716,0,15581,E29C,41.192472,-73.885571,66.6,63.6,64.2
LSRC,D230721,2023-07-21,1:05 PM,Derailment,0,KAWKAWLIN,MI,78,2,Day,Clear,Main,Freight Train,10,62327,0,144978,M405,43.651839,-83.941647,72,71.4,68.9
CSX,000179141,2018-10-05,10:15 PM,Raking collision,0,NORTH BALTIMORE,OH,61,4,Dark,Cloudy,Yard,Light loco(s),5,21316,0,21412,H306,41.182016,-83.684342,71.9,56.2,73.3
MNCW,72767,2020-08-08,1:45 PM,Obstruction,0,PATTERSON,NY,78,2,Day,Cloudy,Main,Spec. MoW Equip.,10,3495,0,23495,H607,41.484691,-73.610991,71.5,74.1,76.5
BNSF,KS0219201,2019-02-12,2:45 AM,Hwy-rail crossing,0,PEABODY,KS,30,4,Dark,Clear,Main,,0,0,250,27385,M302,38.188172,-97.045127,34.3,34.9,42.7
ATK,147341,2017-05-05,1:38 AM,Hwy-rail crossing,0,CHINA GROVE,NC,65,4,Dark,Rain,Main,Passenger Train - Pulling,79,25370,0,25370,M302,35.601677,-80.542279,64.9,62.4,55.3
CSX,000156961,2016-02-09,9:54 AM,Other impacts,0,MARYSVILLE,OH,25,2,Day,Snow,Industry,Freight Train,35,459860,0,648905,M501,40.201848,-83.31618,36.9,25.7,17.4
UP,1121HL003,2021-11-09,12:45 PM,Derailment,0,COFFEYVILLE,KS,68,2,Day,Cloudy,Main,Freight Train,2,71678,600,72278,H505,37.03297,-95.653481,61.6,62.4,63.2
NS,122805,2016-11-18,10:30 AM,Hwy-rail crossing,0,MAPLESVILLE,AL,72,2,Day,Clear,Main,Freight Train,40,11995,194,12189,M308,32.793037,-86.870915,58.2,59.6,53.8
NS,142553,2021-08-16,7:16 PM,Derailment,0,OSSIAN,IN,72,3,Dusk,Clear,Main,Freight Train,56,26835,27790,54625,E4TC,40.875707,-85.177303,65.8,67.6,71.2
UP,0320ES017,2020-03-09,1:39 PM,Obstruction,0,GASCONADE,MO,59,2,Day,Rain,Main,Maint./inspect Car,3,14501,450,14951,H997,38.672859,-91.546553,57.3,56.5,41.6
NS,124877,2017-05-01,12:25 AM,Derailment,0,PORT DICKINSON,NY,56,4,Dark,Clear,Yard,Yard/switching,5,25600,71138,96738,H504,42.098659,-75.856665,50.2,61.1,52.1
CSX,000208859,2022-12-16,8:39 AM,Hwy-rail crossing,0,ATLANTA,GA,43,2,Day,Clear,Main,Light loco(s),30,9182,2712,11894,M302,33.622772,-84.489575,50.7,44,43.6
BNSO,CH1115105,2015-11-13,8:32 AM,Derailment,0,CHICAGO,IL,47,1,Dawn,Clear,Yard,Passenger Train - Pulling,0,130000,0,180500,H307,41.871897,-87.638174,46.7,41.4,44.2
UP,1018SL001,2018-10-02,11:35 AM,Hwy-rail crossing,0,GORHAM,IL,85,2,Day,Clear,Main,Freight Train,12,14096,1458,15554,M308,37.750244,-89.45084,69.3,74.6,76.9
UP,1021GP043,2021-10-27,5:30 PM,Other impacts,0,NORTH PLATTE,NE,60,2,Day,Clear,Yard,Yard/switching,0,11810,0,244485,M411,41.149573,-100.808944,52.6,49.7,49.3
NS,141976,2021-06-23,11:35 PM,Other impacts,0,NEW BOSTON,OH,55,4,Dark,Clear,Yard,Yard/switching,9,33,0,40016,H018,38.745813,-82.940281,64.8,62.5,71
BNSF,RD0923103,2023-09-03,8:45 AM,Other (describe in narrative),0,TULSA,OK,79,1,Dawn,Clear,Yard,Yard/switching,3,1509,0,11509,M408,36.123521,-96.01155,79.2,83.7,85.9
MNCW,80153,2023-07-08,11:53 AM,Obstruction,0,NEW YORK -BRONX,NY,85,2,Day,Clear,Main,EMU,3,16082,0,16082,M402,40.819894,-73.924676,79.7,79.4,77.5
CSX,000191361,2020-07-15,1:45 PM,Derailment,0,EAST SYRACUSE,NY,85,2,Day,Clear,Yard,Freight Train,11,56062,500,56562,E64C,43.067112,-76.048421,72.9,75,73.9
BNSF,CH0221106,2021-02-06,9:24 PM,Derailment,0,ELWOOD,IL,-8,4,Dark,Snow,Yard,Yard/switching,5,23313,0,23313,M101,41.37844,-88.157305,14.6,8.8,-1.4
NICD,N2300011,2023-08-06,10:30 AM,Other (describe in narrative),0,GARY,IN,72,2,Day,Clear,Main,Cut of cars,0,75875,37052,112927,H599,41.602652,-87.328869,69.6,66.9,69.5
MBTA,YR202191,2021-11-10,6:14 PM,Fire/violent rupture,0,CONCORD,MA,52,4,Dark,Clear,Main,Passenger Train - Pulling,0,12830,0,12830,M399,42.456922,-71.394016,49.7,51.6,43.8
