reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
BNSF,TC0424106,2024-04-22,1:00 AM,Other (describe in narrative),0,EMERY,SD,50.0,4,Dark,Clear,Industry,Yard/switching,3,35149,0,35149,H302,43.596224999999997,-97.608756999999997
CSX,000209593,2023-02-02,1:06 AM,Other impacts,0,RIVERDALE,IL,21.0,4,Dark,Clear,Yard,Single Car,3,9789,0,20635,H305,41.648513000000001,-87.621989999999997
BNSF,NW0820107,2020-08-15,7:51 AM,Derailment,0,ROOSEVELT,WA,83.0,1,Dawn,Clear,Industry,Yard/switching,3,18861,3000,21861,H306,45.750062999999997,-120.198341
UP,0422GC041,2022-04-14,7:00 AM,Other (describe in narrative),0,LOTTIE,LA,57.0,2,Day,Clear,Yard,Cut of cars,0,60819,0,60819,M411,30.524052000000001,-91.554311999999996
NS,138855,2020-08-15,1:50 AM,Derailment,0,ROCKY GAP,WV,62.0,4,Dark,Clear,Main,Freight Train,5,217374,3792,221166,H508,37.302500999999999,-81.093267999999995
UP,1214DV014,2014-12-29,1:15 PM,Derailment,0,GREEN RIVER,WY,-5.0,2,Day,Clear,Yard,Light loco(s),9,70190,0,70190,M101,41.528519000000003,-109.47799000000001
RCPE,622618D,2018-04-03,6:15 PM,Derailment,0,PHILIP,SD,35.0,2,Day,Cloudy,Main,Freight Train,10,8500,16000,24500,T221,44.036665999999997,-101.6691
CSX,000150701,2015-08-15,4:30 AM,Other impacts,0,AVON,IN,70.0,1,Dawn,Cloudy,Yard,Yard/switching,7,271690,0,281534,S016,39.759779000000002,-86.328326000000004
UP,1217DV001,2017-12-04,9:10 AM,Derailment,0,GREEN RIVER,WY,26.0,2,Day,Clear,Yard,Yard/switching,4,69833,22450,123173,T220,41.528376999999999,-109.471373
CSX,000214863,2023-12-02,1:30 AM,Derailment,0,GRAFTON,WV,45.0,4,Dark,Rain,Yard,Yard/switching,5,14562,0,14562,E54C,39.340094000000001,-79.986618000000007
BNSF,NW0720114,2020-07-27,8:20 PM,Rear end collision,0,WILSON CREEK,WA,100.0,3,Dusk,Clear,Main,Spec. MoW Equip.,12,250,0,75250,H997,47.426040999999998,-119.264702
UP,0923RM022,2023-09-21,2:12 PM,Derailment,0,POCATELLO,ID,48.0,2,Day,Cloudy,Yard,Freight Train,5,22512,19485,41997,H702,42.875551999999999,-112.461882
WE,190046,2019-05-25,7:06 AM,Side collision,0,BREWSTER,OH,73.0,1,Dawn,Clear,Yard,Yard/switching,5,19766,0,44273,H702,40.711579999999998,-81.597790000000003
BNSF,RD0324117,2024-03-17,11:25 PM,Derailment,0,TULSA,OK,50.0,4,Dark,Clear,Yard,Yard/switching,7,70858,40769,111627,H507,36.125574999999998,-96.012136999999996
CP,1001530265,2021-07-15,1:34 PM,Hwy-rail crossing,0,IXONIA,WI,80.0,2,Day,Clear,Main,,0,0,0,23172,M308,43.141221999999999,-88.592506999999998
UP,1021HL024,2021-10-22,7:05 AM,Derailment,0,HERINGTON,KS,39.0,1,Dawn,Clear,Main,Freight Train,14,226525,23277,249802,T220,38.682006000000001,-96.949161000000004
UP,1218MA072,2018-12-26,6:00 PM,Other impacts,0,SHREVEPORT,LA,64.0,3,Dusk,Rain,Yard,Cut of cars,0,100,0,11986,H307,32.429177000000003,-93.901278000000005
NS,141808,2021-06-07,3:45 PM,Derailment,0,TUNNELHILL,PA,72.0,2,Day,Clear,Main,Freight Train,12,381096,35205,416301,H506,40.476683000000001,-78.492750000000001
UP,0821ES036,2021-08-17,3:30 PM,Obstruction,0,COALVILLE,UT,84.0,2,Day,Clear,Main,Spec. MoW Equip.,10,35519,0,35519,H199,41.198023999999997,-111.11360999999999
UP,0316TC003,2016-03-07,11:50 PM,Derailment,0,SHAKOPEE,MN,58.0,4,Dark,Clear,Siding,Cut of cars,0,1295,0,11304,M404,44.796852999999999,-93.532295000000005
NS,146341,2022-08-30,2:00 PM,Obstruction,0,STOCKERTOWN,PA,82.0,2,Day,Clear,Yard,Freight Train,4,0,25760,25760,M402,40.753917999999999,-75.273326999999995
CSX,000164048,2016-11-02,10:45 AM,Other impacts,0,CINCINNATI,OH,75.0,2,Day,Cloudy,Yard,Single Car,0,6000,0,10719,S016,39.103521999999998,-84.537231000000006
BNSF,NW1018124,2018-10-24,5:30 AM,Other impacts,0,EVERETT,WA,45.0,1,Dawn,Clear,Yard,Freight Train,8,4000,10618,14618,H307,48.008586000000001,-122.186908
BNSF,NW1220114,2020-12-24,1:38 AM,Derailment,0,TACOMA,WA,28.0,4,Dark,Fog,Yard,Yard/switching,8,14623,7745,22368,H607,47.243647000000003,-122.414047
WSOR,210213001,2021-02-13,10:43 PM,Head on collision,0,SLINGER,WI,-10.0,4,Dark,Snow,Main,Freight Train,0,19000,0,50000,H607,43.331530999999998,-88.305454999999995
CP,1000287397,2015-10-19,8:20 PM,Fire/violent rupture,0,WEST SALEM,WI,70.0,4,Dark,Clear,Main,Freight Train,46,500000,0,500000,E74L,43.894903999999997,-91.079622000000001
UP,0522GP007,2022-05-07,9:00 AM,Derailment,0,YODER,WY,58.0,2,Day,Clear,Industry,Cut of cars,8,318,28998,29316,M501,41.917830000000002,-104.30333299999999
WC,1138492,2023-09-01,5:00 PM,Side collision,0,GREEN BAY,WI,70.0,2,Day,Clear,Yard,Cut of cars,0,37776,0,37869,H018,44.526862000000001,-88.017965000000004
UP,1216HO001,2016-12-02,9:15 PM,Other impacts,0,HOUSTON,TX,55.0,4,Dark,Rain,Yard,Yard/switching,10,0,0,20347,M407,29.795898999999999,-95.291101999999995
UP,0923LA054,2023-09-28,8:05 PM,Derailment,0,INDUSTRY,CA,72.0,4,Dark,Clear,Yard,Freight Train,5,12843,0,12843,H303,34.011296000000002,-117.947664
UP,0418NP032,2018-04-25,12:00 PM,Other (describe in narrative),0,NORTH PLATTE,NE,58.0,2,Day,Clear,Yard,Single Car,0,34554,0,34554,M411,41.150950999999999,-100.813407
UP,0420TO015,2020-04-12,6:33 PM,Obstruction,0,HAWKINS,TX,74.0,3,Dusk,Cloudy,Main,,0,0,300,32811,M404,32.644328999999999,-95.404321999999993
UP,1218GL021,2018-12-14,10:00 AM,Other impacts,1,SUPERIOR,WI,30.0,2,Day,Clear,Yard,Single Car,5,74532,0,89972,H021,46.661583,-92.004868000000002
UP,0821ES036,2021-08-17,3:30 PM,Obstruction,0,COALVILLE,UT,84.0,2,Day,Clear,Main,Spec. MoW Equip.,0,0,0,35519,H199,41.198023999999997,-111.11360999999999
UP,0923RM006,2023-09-02,12:00 PM,Other (describe in narrative),0,GREEN RIVER,WY,77.0,2,Day,Clear,Yard,Single Car,0,13022,0,13022,M507,41.526333000000001,-109.46645100000001
BNSF,NW0718113,2018-07-14,9:15 AM,Derailment,0,VANCOUVER,WA,70.0,2,Day,Clear,Yard,Yard/switching,5,50300,211888,262188,H306,45.634706999999999,-122.686575
WC,962758,2018-06-16,9:13 AM,Rear end collision,0,EXELAND,WI,71.0,2,Day,Rain,Main,Freight Train,5,52199,153775,1201869,H220,45.716487999999998,-91.294842000000003
UP,0219RM032,2019-02-25,12:35 AM,Derailment,0,GREEN RIVER,WY,18.0,4,Dark,Clear,Yard,Freight Train,6,38222,1820,40042,H511,41.525131999999999,-109.46414300000001
ATK,137791,2015-06-12,9:24 AM,Hwy-rail crossing,0,STURTEVANT,WI,57.0,2,Day,Rain,Main,Passenger Train - Pulling,79,220678,0,220778,M308,42.669027,-87.905495999999999
BNSF,NW1020106,2020-10-09,6:50 PM,Derailment,0,SEATTLE,WA,60.0,3,Dusk,Clear,Yard,Freight Train,2,70857,20000,90857,H503,47.652811,-122.38266900000001
NS,124924,2017-05-03,2:45 PM,Hwy-rail crossing,0,MONTGOMERY CITY,MO,57.0,2,Day,Rain,Main,Spec. MoW Equip.,10,15000,0,15000,M399,38.986707000000003,-91.514745000000005
UP,1219SX017,2019-12-21,10:07 PM,Derailment,0,TAYLOR,TX,43.0,4,Dark,Cloudy,Yard,Cut of cars,0,111524,0,278679,H306,30.566815999999999,-97.416032999999999
BNSF,NW0723104,2023-07-05,2:37 AM,Derailment,0,EVERETT,WA,50.0,4,Dark,Clear,Yard,Yard/switching,3,36496,35977,72473,H504,48.011695000000003,-122.188237
KCS,16103101,2016-10-31,12:30 AM,Derailment,0,HEAVENER,OK,60.0,4,Dark,Clear,Yard,Light loco(s),7,500,12653,13153,H704,34.893949999999997,-94.601740000000007
UP,1016TC008,2016-10-24,10:45 PM,Derailment,1,SUPERIOR,WI,30.0,4,Dark,Clear,Yard,Freight Train,9,556,0,80556,T220,46.637478999999999,-92.108293000000003
BNSF,PR0823112,2023-08-27,3:40 PM,Derailment,0,SHERIDAN,WY,85.0,2,Day,Clear,Yard,Freight Train,8,42145,5000,47145,H607,44.818505999999999,-106.953012
ACEX,A12092014,2014-12-09,6:52 AM,Hwy-rail crossing,0,STOCKTON,CA,50.0,1,Dawn,Fog,Main,Commuter Train - Pulling,74,20000,0,20000,M306,37.908127999999998,-121.274388
CSX,000207630,2022-10-04,1:20 PM,Obstruction,0,MEADOW CREEK,WV,59.0,2,Day,Clear,Main,Maint./inspect Car,20,12044,0,12181,H993,37.792270000000002,-80.916670999999994
UP,0415FW018,2015-04-20,2:15 PM,Obstruction,0,BENBROOK,TX,75.0,2,Day,Clear,Yard,Spec. MoW Equip.,0,841,0,34982,H997,32.689762000000002,-97.456300999999996
BNSF,NW0619109,2019-06-18,9:56 PM,Other (describe in narrative),0,KALAMA,WA,60.0,4,Dark,Clear,Main,Freight Train,3,0,24000,24000,H705,46.031512999999997,-122.857158
BNSF,PR1022109,2022-10-18,4:41 AM,Other (describe in narrative),0,ALLIANCE,NE,32.0,1,Dawn,Clear,Main,Freight Train,2,0,18564,18564,H703,42.095011,-102.843498
UP,0220RM012,2020-02-10,10:30 AM,Derailment,0,WAMSUTTER,WY,14.0,2,Day,Clear,Main,Freight Train,50,37126,82611,119737,M404,41.695360999999998,-107.921176
BNSF,PR0815102,2015-08-01,4:10 AM,Derailment,0,GUERNSEY,WY,61.0,1,Dawn,Clear,Yard,Light loco(s),5,43099,0,43099,H307,42.260750000000002,-104.716905
UP,0819SX002,2019-08-02,9:32 AM,Hwy-rail crossing,0,MARION,TX,82.0,2,Day,Clear,Main,,0,0,231,36408,M302,29.574422999999999,-98.123869999999997
BNSF,PR1215112,2015-12-16,3:30 PM,Derailment,0,TEXLINE,TX,27.0,2,Day,Clear,Industry,Yard/switching,3,20636,0,20636,M101,36.375304,-103.023988
PHL,PHL00093F,2023-09-18,10:24 PM,Raking collision,0,LOS ANGELES,CA,70.0,4,Dark,Clear,Yard,Single Car,0,5000,0,10000,E40C,33.772776,-118.252244
UP,0120RM027,2020-01-18,5:30 AM,Derailment,0,BUFORD,WY,11.0,1,Dawn,Clear,Main,Freight Train,18,19586,504242,523828,M105,41.109997,-105.34716299999999
BNSF,SF0116110,2016-01-21,10:40 AM,Side collision,0,TULSA,OK,33.0,2,Day,Clear,Yard,Yard/switching,8,29000,0,50000,H309,36.124741,-96.011041000000006
BNSF,PR0222113,2022-02-17,2:35 AM,Other impacts,0,FORT LARAMIE,WY,20.0,4,Dark,Clear,Yard,Freight Train,4,14638,0,14638,H307,42.208775000000003,-104.50942499999999
NS,127253,2017-10-31,2:15 PM,Other impacts,0,MATEWAN,WV,64.0,2,Day,Clear,Main,Spec. MoW Equip.,0,0,23400,23400,H997,37.626114999999999,-82.206401
ATK,168961,2021-11-10,1:21 PM,Hwy-rail crossing,0,IXONIA,WI,55.0,2,Day,Cloudy,Main,Passenger Train - Pulling,79,21222,0,21267,M302,43.136420000000001,-88.582650000000001
BNSF,NW0623106,2023-06-10,1:30 PM,Derailment,0,FERNDALE,WA,64.0,2,Day,Cloudy,Yard,Freight Train,7,5624,20000,25624,H702,48.879976999999997,-122.70963999999999
BNSF,NW0919112,2019-09-28,2:36 PM,Derailment,0,VANCOUVER,WA,64.0,2,Day,Clear,Yard,Yard/switching,6,3948,7500,11448,H019,45.635207999999999,-122.68655200000001
BNSF,NW0819114,2019-08-16,9:37 PM,Derailment,0,NAPAVINE,WA,64.0,4,Dark,Clear,Industry,,0,0,11980,12139,H303,46.573982999999998,-122.910123
IC,981069,2018-12-08,1:45 AM,Hwy-rail crossing,0,AMITE,LA,55.0,4,Dark,Rain,Main,Freight Train,41,430,17263,17693,M399,30.724979000000001,-90.508651999999998
BNSF,NW0720110,2020-07-19,4:42 PM,Derailment,0,CENTRALIA,WA,83.0,2,Day,Clear,Yard,,0,0,7800,97463,H505,46.727258999999997,-122.95008199999999
NS,138507,2020-07-13,4:00 AM,Side collision,0,CONWAY,PA,72.0,1,Dawn,Clear,Yard,Light loco(s),2,1015,0,223750,H305,40.672361000000002,-80.251825999999994
UP,0123HL017,2023-01-24,5:30 PM,Derailment,0,DALHART,TX,32.0,2,Day,Clear,Yard,Cut of cars,0,10253,0,76590,T212,36.105629,-102.456464
UP,0217LV018,2017-02-07,1:39 PM,Other impacts,0,BEAUMONT,TX,78.0,2,Day,Cloudy,Yard,Freight Train,8,96835,0,138306,H307,30.074262000000001,-94.141195999999994
UP,0322RM010,2022-03-16,11:50 PM,Other impacts,0,GREEN RIVER,WY,29.0,4,Dark,Cloudy,Yard,Cut of cars,0,4489,0,66936,M599,41.525033000000001,-109.464208
CSX,000215605,2024-01-16,1:20 PM,Hwy-rail crossing,0,PROVIDENCE FORGE,VA,34.0,2,Day,Rain,Main,Freight Train,47,23838,10750,34588,M306,37.463935999999997,-77.141206999999994
UP,0523GC016,2023-05-23,2:45 PM,Derailment,0,WESTWEGO,LA,86.0,2,Day,Cloudy,Yard,Freight Train,3,154685,9775,164460,H503,29.916112999999999,-90.180014
BNSF,NW1122121,2022-11-29,10:45 AM,Rear end collision,0,TACOMA,WA,32.0,2,Day,Snow,Main,Single Car,8,15000,0,15000,H997,47.243549000000002,-122.43419799999999
NS,135915,2019-10-22,9:05 PM,Other (describe in narrative),0,WAYNE,MI,51.0,4,Dark,Rain,Yard,Freight Train,5,125,11595,11720,H702,42.276595,-83.394565999999998
UP,1021MA015,2021-10-12,3:00 PM,Derailment,0,EAST ST LOUIS,IL,77.0,2,Day,Clear,Yard,Freight Train,8,32527,0,49709,H503,38.582946999999997,-90.135811000000004
CSX,000211548,2023-05-30,10:05 AM,Hwy-rail crossing,0,SCREVEN,GA,85.0,2,Day,Clear,Main,Freight Train,57,13621,0,13621,M304,31.522295,-81.975611999999998
UP,0424RM031,2024-04-25,1:30 PM,Obstruction,0,GREEN RIVER,WY,62.0,2,Day,Cloudy,Yard,Single Car,0,34396,0,42468,M404,41.519751999999997,-109.449866
SLRG,SL190607A,2019-06-07,11:45 PM,Derailment,0,LA VETA,CO,59.0,4,Dark,Rain,Main,Freight Train,5,116043,5000,121043,M507,37.525179999999999,-105.10119299999999
UP,0420GP011,2020-04-08,11:08 PM,Derailment,0,CHEYENNE,WY,40.0,4,Dark,Clear,Yard,Yard/switching,8,69988,4184,74172,H303,41.132092,-104.795176
CSX,000195824,2021-02-21,6:28 PM,Derailment,0,CUMBERLAND,MD,30.0,3,Dusk,Clear,Yard,Yard/switching,10,1549658,26000,1575658,M405,39.644503999999998,-78.760839000000004
CRSH,135472,2019-09-12,8:55 PM,Derailment,0,JERSEY CITY,NJ,81.0,4,Dark,Rain,Yard,Yard/switching,5,11777,8000,19777,H702,40.682442999999999,-74.081768999999994
UP,1117DV003,2017-11-15,5:00 PM,Other impacts,0,CHEYENNE,WY,40.0,3,Dusk,Cloudy,Yard,Cut of cars,0,62332,0,113817,E35C,41.126342000000001,-104.823228
UP,0420GP022,2020-04-23,4:05 AM,Derailment,0,BILL,WY,43.0,1,Dawn,Cloudy,Main,Freight Train,20,113786,0,174586,E34C,43.304859,-105.32145800000001
UP,0317DV031,2017-03-17,4:09 AM,Fire/violent rupture,0,CHEYENNE,WY,41.0,1,Dawn,Clear,Main,Freight Train,23,31465,0,31465,E74L,41.072431999999999,-104.941169
BNSF,KS1018123,2018-10-31,5:22 PM,Side collision,0,KANSAS CITY,KS,55.0,3,Dusk,Clear,Yard,Light loco(s),4,90000,5000,155000,H607,39.087215,-94.700963999999999
IC,1105179,2022-05-22,2:00 PM,Other (describe in narrative),0,MCCOMB,MS,90.0,2,Day,Clear,Yard,Freight Train,4,27914,0,27914,H601,31.216031000000001,-90.44838
CSX,000172270,2017-10-18,6:39 AM,Derailment,0,PHILADELPHIA,PA,48.0,1,Dawn,Cloudy,Main,Freight Train,17,108676,10700,119376,M203,39.965544000000001,-75.178873999999993
CRSH,121972,2016-09-07,5:15 AM,Derailment,0,CAMDEN,NJ,70.0,1,Dawn,Clear,Yard,Yard/switching,6,3740,28899,32639,H312,39.951270000000001,-75.091337999999993
BNSF,NW0122121,2022-01-24,12:38 PM,Other impacts,0,VANCOUVER,WA,40.0,2,Day,Clear,Yard,Yard/switching,1,16000,0,21000,H607,45.648418999999997,-122.688132
BNSF,NW1219113,2019-12-10,10:01 PM,Other impacts,0,FERNDALE,WA,40.0,4,Dark,Rain,Yard,Freight Train,6,56997,0,56997,H318,48.870379999999997,-122.709502
UP,1219PN010,2019-12-10,1:46 AM,Other impacts,0,FIFE,WA,38.0,4,Dark,Fog,Yard,Yard/switching,5,15794,1098,17092,H607,47.238104,-122.386628
UP,0817UT004,2017-08-06,2:30 AM,Other impacts,0,SALT LAKE CITY,UT,90.0,4,Dark,Clear,Yard,Single Car,0,6560,0,12301,H312,40.71443,-111.908441
WN,1112015,2015-01-11,6:00 PM,Derailment,0,NEW AUBURN,WI,20.0,4,Dark,Clear,Industry,Freight Train,11,117760,175000,292760,H503,45.160843,-91.516069999999999
IC,839947,2015-02-05,4:45 PM,Derailment,0,TRIMBLE,TN,50.0,2,Day,Clear,Main,Freight Train,42,2396,354162,356558,E53C,36.203175999999999,-89.192490000000006
UP,0523LA021,2023-05-10,11:05 AM,Other (describe in narrative),0,REDLANDS,CA,54.0,2,Day,Clear,Main,Freight Train,13,53364,0,202578,E37C,33.986080000000001,-117.14327900000001
BNSF,NW1118113,2018-11-30,7:15 AM,Derailment,0,VANCOUVER,WA,55.0,1,Dawn,Clear,Yard,Freight Train,3,3000,18500,21500,H702,45.650899000000003,-122.68846000000001
BNSF,NW0121112,2021-01-22,1:10 PM,Derailment,0,EVERETT,WA,38.0,2,Day,Clear,Yard,Yard/switching,4,20692,3000,23692,H312,48.004463000000001,-122.186193
UP,0319RM033,2019-03-18,10:58 PM,Fire/violent rupture,0,KEMMERER,WY,23.0,4,Dark,Clear,Main,Freight Train,30,68068,0,68068,M406,41.798938999999997,-110.539812
NS,154343,2023-09-28,12:12 PM,Hwy-rail crossing,0,N/A,IN,63.0,2,Day,Cloudy,Main,Freight Train,48,80000,0,80000,M303,40.639710999999998,-85.695031
NJTR,201811542,2018-11-17,1:45 AM,Derailment,0,RARITAN,NJ,40.0,4,Dark,Cloudy,Yard,Yard/switching,6,57566,51830,109396,H704,40.570323000000002,-74.647318999999996
BNSF,NW0723101,2023-07-02,11:11 AM,Derailment,0,TACOMA,WA,80.0,2,Day,Clear,Yard,Light loco(s),5,13386,1500,14886,H307,47.243282000000001,-122.41047500000001
UP,1218TO023,2018-12-16,6:30 AM,Derailment,0,KIOWA,OK,41.0,1,Dawn,Clear,Main,Freight Train,45,1361578,393501,1755079,T215,34.782145,-95.882304000000005
CSX,000190081,2020-05-06,7:15 PM,Derailment,0,BERKELEY SPRINGS,WV,49.0,3,Dusk,Rain,Yard,Freight Train,5,49942,0,60286,H702,39.692075000000003,-78.180848999999995
UP,0918PR022,2018-09-17,4:21 PM,Other (describe in narrative),0,NORTHLAKE,IL,75.0,2,Day,Clear,Yard,Single Car,2,14608,0,14608,M411,41.898885,-87.907880000000006
TMBL,03252018A,2018-03-25,9:58 AM,Other impacts,0,TACOMA,WA,39.0,2,Day,Clear,Yard,Light loco(s),4,30000,0,60000,H306,47.145355000000002,-122.233974
UP,1122GL002,2022-11-04,10:45 AM,Derailment,0,ROSEMOUNT,MN,40.0,2,Day,Cloudy,Yard,Freight Train,5,53738,9270,63008,T221,44.747563999999997,-93.045081999999994
NS,151570,2022-11-27,4:25 PM,Other (describe in narrative),0,SANDUSKY,OH,38.0,3,Dusk,Rain,Yard,Freight Train,5,7000,4619,11619,H306,41.435806999999997,-82.740191999999993
BNSF,RD1019110,2019-10-21,10:30 AM,Rear end collision,0,CORSICANA,TX,83.0,2,Day,Clear,Main,Spec. MoW Equip.,10,250,0,18250,H402,32.099609000000001,-96.461984000000001
CSX,000143104,2015-03-13,4:04 PM,Derailment,0,CHERRY RUN,WV,51.0,2,Day,Cloudy,Main,Freight Train,39,24547,0,24547,M101,39.600757999999999,-78.005185999999995
UP,0316UT001,2016-03-06,1:30 AM,Other impacts,0,SALT LAKE CITY,UT,53.0,4,Dark,Clear,Yard,Yard/switching,2,674,0,32899,H306,40.705888000000002,-111.908697
BNSF,NW1023105,2023-10-12,1:50 PM,Derailment,0,LONGVIEW,WA,45.0,2,Day,Clear,Yard,,0,0,0,50097,H318,46.111542,-122.907669
CSX,000207995,2022-10-25,12:27 PM,Derailment,0,BROWNSVILLE,TN,75.0,2,Day,Rain,Industry,Single Car,22,13034,1692,14726,H018,35.60398,-89.239185000000006
BNSF,CH0916200,2016-09-07,12:54 PM,Hwy-rail crossing,0,PRAIRIE DU CHIEN,WI,71.0,2,Day,Rain,Main,Maint./inspect Car,20,400000,0,400000,M302,43.064604000000003,-91.142634999999999
UP,0423TO040,2023-04-24,6:25 AM,Hwy-rail crossing,0,MIDLAND,TX,46.0,1,Dawn,Cloudy,Main,Freight Train,45,8218,25000,33218,M302,32.015988999999998,-102.034626
WC,858204,2015-07-03,7:30 AM,Fire/violent rupture,0,SOUTH RANGE,WI,70.0,2,Day,Clear,Main,Freight Train,20,25618,0,25618,E73L,46.618993000000003,-91.988336000000004
UP,1220HL002,2020-12-02,3:00 PM,Hwy-rail crossing,0,LAKE CITY,MO,51.0,2,Day,Clear,Main,Freight Train,45,11205,99,11304,M302,39.126162999999998,-94.217014000000006
NS,130984,2018-09-18,2:20 PM,Other (describe in narrative),0,CHATTANOOGA,TN,85.0,2,Day,Clear,Yard,Yard/switching,4,35515,0,35515,E81C,36.135151,-84.649386000000007
WC,970619,2018-08-23,10:10 PM,Derailment,0,GREEN BAY,WI,70.0,4,Dark,Clear,Yard,Freight Train,3,24500,28926,53426,H503,44.535832999999997,-88.024444000000003
WC,963713,2018-06-24,5:45 PM,Rear end collision,0,STEVENS POINT,WI,75.0,2,Day,Clear,Yard,Yard/switching,0,4500,0,57063,H702,44.512957999999998,-89.563293000000002
BNSF,PR0218101,2018-02-07,10:30 AM,Derailment,0,BILL,WY,22.0,2,Day,Clear,Main,,0,0,207750,235317,E52C,43.025421000000001,-105.264582
NS,144392,2022-02-14,2:45 PM,Other impacts,0,PAINESVILLE,OH,72.0,2,Day,Cloudy,Industry,Single Car,2,30528,0,30828,H018,41.753123000000002,-81.224171999999996
BNSF,TX0816101,2016-08-01,3:20 AM,Other impacts,0,FORT WORTH,TX,85.0,4,Dark,Clear,Yard,Yard/switching,10,45154,2500,88450,H318,32.818936999999998,-97.327102999999994
BLF,20190026,2019-01-23,2:17 PM,Hwy-rail crossing,0,OAKLAND PARK,FL,77.0,2,Day,Clear,Main,Passenger Train - Pulling,79,15470,0,16604,M303,26.174178000000001,-80.131870000000006
CSX,000192634,2020-09-15,2:30 AM,Derailment,0,MARTINSBURG,WV,60.0,4,Dark,Clear,Yard,Freight Train,5,21329,0,21329,H702,39.462048000000003,-77.962250999999995
BNSF,RD0717116,2017-07-23,2:00 AM,Side collision,0,SILSBEE,TX,72.0,4,Dark,Clear,Yard,Freight Train,4,17544,0,73279,H318,30.351524000000001,-94.184657999999999
BNSF,TC0820105,2020-08-15,10:35 PM,Other impacts,0,MANDAN,ND,71.0,4,Dark,Clear,Yard,Yard/switching,4,17564,0,17564,H318,46.825031000000003,-100.89005
UP,0320RM009,2020-03-07,1:35 PM,Fire/violent rupture,0,POINT OF ROCKS,WY,44.0,2,Day,Clear,Main,Freight Train,30,326281,0,326281,E73L,41.678238,-108.787712
UP,0323GP017,2023-03-15,9:00 PM,Other impacts,0,NORTH PLATTE,NE,53.0,4,Dark,Clear,Yard,Cut of cars,1,100,0,42404,M411,41.148524000000002,-100.842691
BNSF,KS0224118,2024-02-25,8:49 PM,Derailment,0,KANSAS CITY,KS,36.0,3,Dusk,Clear,Yard,Yard/switching,3,191929,0,243976,H306,39.087234000000002,-94.695497000000003
BNSF,PR0915118,2015-09-30,9:34 AM,Other (describe in narrative),0,BILL,WY,40.0,2,Day,Clear,Main,Freight Train,23,0,50291,50291,H605,43.254525000000001,-105.280312
BNSF,CH0815111,2015-08-30,5:55 PM,Derailment,0,PRAIRIE DU CHIEN,WI,88.0,3,Dusk,Clear,Yard,Freight Train,7,97200,48000,145200,T221,43.015416999999999,-91.131787000000003
UP,0819SX025,2019-08-20,9:30 PM,Derailment,0,SAN ANTONIO,TX,93.0,4,Dark,Clear,Main,Freight Train,8,309445,315890,625335,E71L,29.389785,-98.541584
CSX,000190932,2020-06-21,12:01 AM,Derailment,0,GRAFTON,WV,65.0,4,Dark,Clear,Yard,Freight Train,6,133143,3800,136943,E40C,39.339993999999997,-80.018118999999999
KCS,20021801,2020-02-18,12:04 PM,Derailment,0,HEAVENER,OK,45.0,2,Day,Clear,Yard,Freight Train,8,3059,30134,33193,E40C,34.906207000000002,-94.602643999999998
BNSF,SW0120103,2020-01-19,8:20 AM,Derailment,0,JARALES,NM,35.0,1,Dawn,Clear,Main,Freight Train,60,94644,47000,141644,E61C,34.502006000000002,-106.623159
NS,127591,2017-11-30,8:30 PM,Derailment,0,ARCOLA,IN,72.0,4,Dark,Clear,Industry,Freight Train,5,7634,11696,19330,H702,41.082773000000003,-85.205667000000005
NS,151544,2022-11-23,9:04 PM,Other impacts,0,BELLEVUE,OH,35.0,4,Dark,Clear,Yard,Cut of cars,10,5000,0,50100,M599,41.296230999999999,-82.768606000000005
UP,1023LA011,2023-10-10,5:55 AM,Derailment,0,LOS ANGELES,CA,62.0,1,Dawn,Clear,Yard,Cut of cars,3,76033,0,330388,H306,34.037277000000003,-118.226855
KNWA,170704001,2017-07-04,11:05 AM,Derailment,0,BELLE,WV,78.0,2,Day,Rain,Main,Freight Train,1,28246,0,28246,E85C,38.199351,-81.494169999999997
UP,0516DV005,2016-05-06,3:15 PM,Other (describe in narrative),0,CHEYENNE,WY,65.0,2,Day,Clear,Main,Freight Train,25,30877,0,30877,E79L,41.114497999999998,-104.859973
IC,915761,2017-03-11,1:45 AM,Other impacts,0,GEISMAR,LA,65.0,4,Dark,Cloudy,Yard,Yard/switching,4,15304,25,15329,H318,30.177938000000001,-90.976212000000004
CSX,000205234,2022-05-30,12:00 PM,Hwy-rail crossing,0,HANAHAN,SC,76.0,2,Day,Clear,Main,,0,0,95,13800,M302,32.931533000000002,-80.028735999999995
BNSF,NW1220110,2020-12-19,11:19 AM,Derailment,0,VANCOUVER,WA,50.0,2,Day,Clear,Industry,Freight Train,5,39901,21663,61564,H704,45.637678999999999,-122.699573
WC,1142170,2023-12-06,11:01 AM,Derailment,0,SUPERIOR,WI,35.0,2,Day,Cloudy,Yard,Freight Train,8,11737,0,140382,H506,46.677976000000001,-92.012435999999994
BNSF,NW0521117,2021-05-25,1:00 PM,Other impacts,0,EVERETT,WA,70.0,2,Day,Clear,Yard,Light loco(s),0,40000,0,40250,H309,47.999946000000001,-122.18455299999999
