reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
LSRC,D200917,9/17/2020,1:15 AM,Derailment,0,NATIONAL CITY,MI,60,4,Dark,Clear,Main,Freight Train,9,34000,2979,36979,T202,44.19057,-83.752464,64.7,50.2,45.8
UP,0124HL034,1/26/2024,10:44 AM,Derailment,0,KANSAS CITY,MO,36,2,Day,Cloudy,Yard,Freight Train,7,10428,7444,17872,T111,39.124135,-94.521382,37.9,36.0,35.1
BNSF,HL0323103,3/3/2023,5:15 PM,Derailment,0,NORTH KANSAS CITY,MO,56,3,Dusk,Clear,Yard,Freight Train,0,0,30358,31312,T001,39.124045,-94.585922,38.0,43.1,46.5
BNSF,MT0417104,4/17/2017,5:52 PM,Derailment,0,SHELBY,MT,40,3,Dusk,Clear,Yard,Yard/switching,9,9000,43274,52274,T110,48.518089,-111.880769,35.3,36.3,48.7
NJTR,201607323,6/24/2016,6:56 PM,Derailment,0,NEW BRUNSWICK,NJ,80,2,Day,Clear,Yard,EMU,5,21000,7870,28870,T314,40.478487,-74.465972,71.9,73.2,73.3
UP,0718HO020,7/15/2018,7:00 PM,Derailment,0,ANGLETON,TX,94,2,Day,Clear,Yard,Freight Train,4,172841,6658,184338,T206,29.146083,-95.451061,81.9,83.6,82.9
UP,1118LA022,11/22/2018,9:00 PM,Derailment,0,LOS ANGELES,CA,60,4,Dark,Clear,Yard,Yard/switching,4,6133,5565,11698,T202,34.071753,-118.173091,61.8,61.1,61.1
UP,0216KC003,2/4/2016,7:52 PM,Derailment,0,KANSAS CITY,MO,34,4,Dark,Clear,Yard,Freight Train,10,52170,69684,121854,T001,39.12001,-94.534938,31.5,32.2,33.8
BNSF,SF0616105,6/8/2016,3:15 PM,Derailment,0,HAMILTON,MS,90,2,Day,Clear,Industry,Freight Train,4,8663,9500,18163,T110,33.732819,-88.449074,77.9,74.2,74.8
UP,1118LA008,11/11/2018,11:35 PM,Derailment,0,FONTANA,CA,50,4,Dark,Clear,Industry,Freight Train,4,10194,2680,12874,T308,34.07753,-117.498745,60.1,61.1,64.2
NS,123686,1/24/2017,11:00 AM,Derailment,0,EAST CANTON,OH,39,2,Day,Clear,Yard,Yard/switching,4,3550,30857,34407,T207,40.818952,-81.313794,47.6,39.3,42.8
UP,0319TO026,3/21/2019,4:32 PM,Derailment,0,BIG SPRING,TX,66,2,Day,Cloudy,Yard,Freight Train,5,82048,7814,89862,T108,32.257527,-101.471995,52.1,54.6,59.1
UP,1118LK038,11/27/2018,2:30 AM,Derailment,0,MARSHALL,TX,32,4,Dark,Clear,Industry,Freight Train,6,7192,29910,37102,T102,32.510815,-94.502375,38.3,40.7,50.1
UP,0418ST014,4/28/2018,12:07 AM,Derailment,0,SIERRA BLANCA,TX,75,4,Dark,Clear,Industry,Freight Train,10,10467,2215,12682,T205,31.077239,-105.001685,62.7,69.7,76.6
SFRV,04022020,4/2/2020,3:49 AM,Derailment,0,HIALEAH,FL,85,4,Dark,Clear,Yard,Freight Train,0,0,17146,47879,T303,25.860075,-80.260001,78.3,74.0,76.0
BNSF,HL0719120,7/30/2019,9:10 AM,Derailment,0,LINCOLN,NE,85,2,Day,Clear,Yard,Yard/switching,6,16808,45000,61808,T314,40.864897,-96.627524,75.8,73.2,75.3
CRSH,146681,11/19/2022,4:50 PM,Derailment,0,CAMDEN,NJ,40,3,Dusk,Clear,Yard,Light loco(s),4,500,12009,12509,T314,39.945837,-75.102111,38.5,36.0,33.3
UP,0517FW012,5/13/2017,1:00 PM,Derailment,0,BIG SPRING,TX,82,2,Day,Clear,Yard,Freight Train,5,9561,3770,13331,T210,32.250329,-101.489735,66.3,71.5,80.2
PW,PWR683418R,6/7/2018,6:40 PM,Derailment,0,HAMDEN,CT,67,3,Dusk,Clear,Yard,Light loco(s),5,0,0,12000,T399,41.33079,-72.894662,59.3,60.7,66.6
UP,0919SX024,9/21/2019,4:00 PM,Derailment,0,DIME BOX,TX,93,2,Day,Rain,Main,Freight Train,0,0,433674,495098,T108,30.31907,-96.849738,83.3,83.2,82.1
NJTR,201604225,4/11/2016,7:20 AM,Other (describe in narrative),0,EAST ORANGE,NJ,54,2,Day,Clear,Main,EMU,40,16932,4408,21340,T404,40.757596,-74.200207,40.8,53.1,54.2
BNSF,SF0616102,6/6/2016,1:35 AM,Derailment,0,AMORY,MS,65,4,Dark,Clear,Main,Freight Train,18,246678,202227,448905,T314,33.967868,-88.476995,75.8,77.2,78.1
BNSF,HL0617115,6/29/2017,4:40 PM,Derailment,0,NORTH KANSAS CITY,MO,87,2,Day,Cloudy,Yard,Freight Train,6,21000,1000,22000,T319,39.155929,-94.58766,81.4,76.0,75.1
NS,153989,8/21/2023,3:30 PM,Derailment,0,GREENSBORO,NC,91,2,Day,Clear,Yard,Yard/switching,3,200,20264,20464,T314,36.060802,-79.835085,76.6,80.1,81.3
UP,0524GP024,5/24/2024,1:15 PM,Derailment,0,AURORA,CO,61,2,Day,Clear,Industry,Yard/switching,5,100,25224,25324,T101,39.742188,-104.781285,62.4,55.6,59.1
GNBC,G06012024,6/1/2024,8:58 AM,Derailment,0,CLINTON,OK,88,2,Day,Clear,Yard,Freight Train,10,47500,31700,79200,T314,35.52571,-98.96374,71.2,75.0,71.3
AWRR,180710002,7/10/2018,4:29 AM,Derailment,0,MANOR,TX,75,4,Dark,Clear,Main,Freight Train,10,40000,20000,60000,T210,30.3414,-97.5519,74.4,80.7,83.1
UP,1118FW034,11/27/2018,5:05 AM,Derailment,0,ODESSA,TX,38,1,Dawn,Clear,Yard,Yard/switching,5,214692,41541,256233,T210,31.870027,-102.317121,40.5,49.8,54.9
UP,0618ST009,6/12/2018,10:15 AM,Derailment,0,EL PASO,TX,90,2,Day,Clear,Yard,Yard/switching,7,266,39903,40169,T206,31.753344,-106.388686,91.7,87.5,88.6
UP,0819GC042,8/29/2019,9:00 AM,Derailment,0,HARLINGEN,TX,83,2,Day,Clear,Yard,Yard/switching,4,4902,0,16239,T314,26.202422,-97.705345,87.2,84.7,85.0
BNSF,RD1018137,10/25/2018,6:50 PM,Derailment,0,HOUSTON,TX,70,3,Dusk,Clear,Yard,Yard/switching,7,22755,9000,31755,T110,29.914002,-95.502355,64.6,65.3,65.8
BNSF,RD0818116,8/15/2018,6:30 AM,Derailment,0,SAGINAW,TX,85,1,Dawn,Clear,Industry,Yard/switching,3,35686,2000,37686,T110,32.869511,-97.364735,78.8,85.6,88.0
CXRG,CX240328A,3/28/2024,9:30 AM,Derailment,0,LA VETA,CO,34,2,Day,Clear,Main,Freight Train,5,0,185197,185197,T110,37.525441,-105.139014,22.1,29.7,34.3
NS,138097,5/30/2020,10:00 AM,Derailment,0,MINGO JUNCTION,OH,60,2,Day,Cloudy,Yard,Freight Train,0,0,2000,2000,T314,40.310679,-80.610466,69.6,60.6,55.8
BNSF,HL0423104,4/7/2023,6:20 PM,Derailment,0,CATOOSA,OK,50,3,Dusk,Clear,Industry,Yard/switching,7,6000,7500,13500,T314,36.226407,-95.75783,50.1,53.2,56.0
SW,111614,11/16/2014,7:30 AM,Derailment,0,CARLSBAD,NM,31,2,Day,Cloudy,Yard,Freight Train,9,11110,89500,100610,T314,32.4119,-104.2364,53.2,32.7,30.3
UP,1218ST009,12/6/2018,3:15 PM,Derailment,0,PARAMOUNT,CA,56,2,Day,Rain,Industry,Yard/switching,8,4080,24526,28606,T001,33.88433,-118.163815,54.8,55.6,59.7
UP,0418LK036,4/22/2018,11:00 AM,Derailment,0,TEXARKANA,TX,55,2,Day,Clear,Siding,Freight Train,5,1411195,105530,1516725,T207,33.416582,-94.045282,55.9,56.7,60.7
TXR,TXR181016,10/16/2018,5:00 AM,Derailment,0,BROWNWOOD,TX,43,1,Dawn,Rain,Yard,Freight Train,5,40000,0,65000,T001,31.711665,-98.964369,40.5,42.0,45.8
CRSH,119172,1/30/2016,4:45 AM,Derailment,0,NEWARK,NJ,28,1,Dawn,Clear,Yard,Freight Train,4,24999,4000,28999,T110,40.713668,-74.142477,35.7,32.7,40.8
KCS,18100501,10/5/2018,5:30 AM,Derailment,0,NEDERLAND,TX,74,4,Dark,Clear,Industry,Yard/switching,4,21102,2500,23602,T110,29.982957,-93.997748,81.6,82.1,80.2
NJTR,201606272,5/25/2016,7:30 AM,Other (describe in narrative),0,NEWARK,NJ,75,2,Day,Clear,Main,EMU,25,10500,1800,12300,T404,40.747343,-74.196178,66.0,75.5,79.5
UP,0918HO023,9/14/2018,1:03 PM,Derailment,0,CROCKETT,TX,87,2,Day,Cloudy,Yard,Freight Train,6,19808,2493,22301,T001,31.361261,-95.475925,75.7,76.2,79.9
BNSF,HL0124110,1/12/2024,8:37 PM,Derailment,0,JOPLIN,MO,28,3,Dusk,Snow,Industry,Freight Train,4,12000,4500,16500,T111,37.093519,-94.610421,43.7,24.6,10.5
NS,145548,6/14/2022,3:45 PM,Derailment,0,JENNINGS,MO,96,2,Day,Clear,Yard,Light loco(s),8,432,61965,62397,T110,38.696145,-90.220947,89.7,89.6,88.1
NS,138496,7/11/2020,2:22 PM,Derailment,0,TOLEDO,OH,92,2,Day,Clear,Yard,Freight Train,4,23689,36796,60485,T314,41.633384,-83.610911,77.7,76.9,74.5
CDOT,154059,6/28/2018,3:12 PM,Derailment,0,NEW HAVEN,CT,80,2,Day,Cloudy,Yard,Yard/switching,0,23746,0,47492,T499,41.310726,-72.929916,69.0,72.2,76.6
FWWR,19082201,8/22/2019,10:30 PM,Derailment,0,FORT WORTH,TX,87,4,Dark,Clear,Industry,Freight Train,6,33919,10000,43919,T111,32.786499,-97.34072,89.1,89.0,84.7
TRRA,17012,5/23/2017,1:15 AM,Derailment,0,ST LOUIS,MO,65,4,Dark,Clear,Industry,Yard/switching,10,33600,0,33600,T402,38.400415,-90.113618,64.6,64.1,61.3
UP,0316KC012,3/21/2016,12:30 PM,Derailment,0,KANSAS CITY,MO,65,2,Day,Cloudy,Main,Freight Train,10,8923,0,32582,T314,39.110705,-94.4982,40.8,49.1,61.8
CXRG,CX240523A,5/23/2024,8:39 AM,Derailment,0,LA VETA,CO,53,2,Day,Clear,Main,Freight Train,5,0,13013,13013,T319,37.512749,-105.112796,43.1,49.5,47.1
UP,0718HO020,7/15/2018,7:00 PM,Derailment,0,ANGLETON,TX,94,2,Day,Clear,Yard,Single Car,0,4839,0,184338,T206,29.146083,-95.451061,81.9,83.6,82.9
KCS,18101702,10/17/2018,8:40 PM,Derailment,0,LAREDO,TX,60,4,Dark,Clear,Yard,Freight Train,7,26605,70876,97481,T001,27.501041,-99.487279,50.6,54.7,56.8
ATK,148296,7/6/2017,8:55 PM,Derailment,0,NEW YORK NEW YORK,NY,75,4,Dark,Clear,Main,Freight Train,0,0,13000,37371,T111,40.753969,-74.002218,76.2,73.3,72.9
LI,71400,1/31/2020,8:00 AM,Derailment,0,HOLLIS,NY,35,2,Day,Cloudy,Yard,EMU,5,20000,15000,35000,T110,40.706742,-73.777221,30.8,37.9,39.2
UP,0518SA009,5/5/2018,3:00 AM,Derailment,0,KNIPPA,TX,80,4,Dark,Rain,Industry,Freight Train,4,6638,21790,28428,T205,29.29115,-99.65167,68.4,73.8,73.0
BNSF,KS0822109,8/12/2022,6:43 PM,Derailment,0,BOISE CITY,OK,88,3,Dusk,Clear,Main,Freight Train,17,1063240,120000,1183240,T109,36.715671,-102.52492,76.4,77.0,78.6
PTRA,2019000017,6/26/2019,8:50 AM,Derailment,1,PASADENA,TX,83,2,Day,Cloudy,Industry,Freight Train,6,15000,0,15000,T311,29.729106,-95.175563,75.9,82.0,83.0
BNSF,CA1116121,11/26/2016,6:04 PM,Derailment,0,EL SEGUNDO,CA,62,2,Day,Rain,Industry,Yard/switching,6,6709,5000,11709,T316,33.904132,-118.389853,61.6,54.0,56.4
SW,SWW082119D,8/21/2019,9:25 AM,Derailment,0,DEMING,NM,85,2,Day,Clear,Yard,Freight Train,10,3211,7860,11071,T110,32.271947,-107.75755,82.5,80.6,78.1
KCS,18081301,8/13/2018,11:43 AM,Derailment,0,SUGAR LAND,TX,100,2,Day,Clear,Main,Freight Train,47,7546,0,433683,T102,29.622205,-95.625661,84.8,86.4,86.2
RVSC,RV18019,6/11/2018,6:11 PM,Derailment,0,DONNA,TX,95,2,Day,Clear,Main,Freight Train,8,30000,21200,51200,T316,26.176902,-98.084738,88.2,88.4,89.1
XTGS,F0112018,6/22/2018,2:27 PM,Derailment,0,ANAHUAC,TX,93,2,Day,Clear,Industry,Yard/switching,5,14300,74120,88420,T110,29.699088,-94.897499,80.6,83.4,84.0
BNSF,RD1018117,10/16/2018,5:00 AM,Derailment,0,BROWNWOOD,TX,43,1,Dawn,Rain,Yard,Freight Train,0,0,25000,65000,T001,31.711665,-98.964369,40.5,42.0,45.8
UP,1118SA035,11/29/2018,12:35 AM,Derailment,0,SAN ANTONIO,TX,56,4,Dark,Cloudy,Yard,Yard/switching,5,9380,7156,16536,T314,29.435688,-98.469887,56.2,60.2,69.9
BNSF,SW1118111,11/16/2018,2:55 PM,Derailment,0,EL PASO,TX,65,2,Day,Clear,Industry,Freight Train,5,4500,18600,23100,T207,31.832655,-106.571558,45.9,46.4,50.9
NJTR,202303095,3/2/2023,9:55 PM,Derailment,0,BAY HEAD,NJ,40,4,Dark,Clear,Yard,Light loco(s),3,25810,3079,28889,T113,40.07503,-74.051911,37.6,47.1,39.6
NJTR,202209361,9/9/2022,6:58 PM,Derailment,0,SUFFERN,NY,65,3,Dusk,Clear,Yard,Commuter Train - Pulling,5,30328,5110,35438,T314,41.12232,-74.160914,69.6,69.0,71.4
BNSF,RD0117106,1/11/2017,3:00 PM,Derailment,0,HENRYETTA,OK,60,2,Day,Clear,Industry,Freight Train,4,27285,350,27635,T206,35.444537,-95.97494,58.6,60.4,41.7
UP,0623GL010,6/12/2023,6:35 AM,Derailment,0,SIOUX CITY,IA,46,1,Dawn,Clear,Main,Freight Train,8,302819,49175,351994,T314,42.484086,-96.388629,65.5,63.0,68.9
NJTR,201708272,7/6/2017,8:55 PM,Derailment,0,NEW YORK NEW YORK,NY,75,4,Dark,Clear,Main,Commuter Train - Pulling,8,24371,0,37371,T111,40.753969,-74.002218,76.2,73.3,72.9
UP,0819MA023,8/10/2019,4:04 PM,Derailment,0,WOODLAWN,TX,97,2,Day,Clear,Main,Freight Train,29,439432,43087,482519,T102,32.650345,-94.350676,85.0,83.5,84.4
UP,0818TC005,8/7/2018,6:30 AM,Derailment,0,HERON LAKE,MN,68,1,Dawn,Cloudy,Industry,Freight Train,6,106009,7816,113825,T206,43.769553,-95.361436,70.2,67.4,74.4
UP,0819GC033,8/26/2019,3:30 AM,Derailment,0,AVONDALE,LA,80,4,Dark,Rain,Main,Freight Train,11,144208,361371,505579,T001,29.937453,-90.254294,80.1,82.1,84.7
BNSF,CA0717112,7/6/2017,5:55 PM,Derailment,0,RIVERBANK,CA,90,3,Dusk,Clear,Yard,Yard/switching,3,14068,2500,16568,T205,37.725782,-120.935561,80.2,85.4,89.9
TRRA,23056,12/11/2023,2:11 AM,Derailment,0,VENICE,IL,28,4,Dark,Clear,Yard,Yard/switching,5,4668,60960,65628,T314,38.661851,-90.159658,36.9,37.7,39.5
UP,1117TC001,11/1/2017,3:27 AM,Derailment,0,ST PAUL,MN,28,4,Dark,Cloudy,Yard,Yard/switching,5,250,57755,58005,T110,44.930695,-93.069155,30.3,31.9,37.0
UP,1218MA018,12/8/2018,2:35 AM,Derailment,0,SHREVEPORT,LA,43,4,Dark,Rain,Yard,Yard/switching,4,55220,4000,59220,T202,32.452831,-93.796185,46.1,42.4,42.3
BNSF,CH1023110,10/23/2023,4:50 AM,Derailment,0,GALESBURG,IL,50,1,Dawn,Clear,Yard,Yard/switching,9,21948,153494,175442,T205,40.915519,-90.380612,47.8,57.7,67.3
RBMN,L08152204,8/15/2022,4:58 PM,Derailment,0,WHITE HAVEN,PA,75,2,Day,Clear,Main,Freight Train,30,2400,10468,12868,T109,41.008267,-75.731644,66.6,67.8,68.8
BNSF,RD0219125,2/25/2019,6:33 AM,Derailment,0,JOSHUA,TX,45,1,Dawn,Cloudy,Main,Freight Train,36,6000,60000,66000,T106,32.461956,-97.38968,46.5,50.3,55.5
NS,157461,7/22/2024,8:00 PM,Derailment,0,CALIFORNIA,PA,73,4,Dark,Clear,Yard,Freight Train,4,10000,3200,13200,T314,40.048559,-79.893462,73.6,68.8,72.1
CORP,COR673021R,1/24/2021,10:50 PM,Derailment,0,EUGENE,OR,34,4,Dark,Clear,Yard,Light loco(s),8,19790,0,31922,T110,44.064528,-123.122986,36.1,38.4,36.8
BNSF,KS0820110,8/25/2020,8:50 PM,Derailment,0,CANADIAN,TX,85,3,Dusk,Clear,Yard,Freight Train,8,44683,9136,53819,T403,35.900198,-100.404944,81.5,82.3,81.9
RCPE,RCP198122D,9/22/2022,4:00 AM,Derailment,0,CAPA,SD,43,4,Dark,Cloudy,Main,Freight Train,7,40000,5000,45000,T207,44.104561,-100.996753,57.1,54.0,61.3
ATK,165860,11/19/2020,12:01 AM,Other (describe in narrative),0,PHILADELPHIA,PA,31,4,Dark,Clear,Main,Passenger Train - Pulling,80,33,11958,11991,T404,40.034617,-75.020797,35.2,38.9,51.6
NS,151907,12/31/2022,6:00 PM,Derailment,0,WEST FAIRVIEW,PA,45,3,Dusk,Fog,Yard,Freight Train,5,0,24433,24433,T207,40.279833,-76.922472,43.2,44.6,47.8
NS,127358,11/9/2017,6:30 AM,Derailment,0,WASHINGTONVILLE,PA,25,1,Dawn,Fog,Main,Freight Train,10,46069,2679,48748,T102,41.073682,-76.657462,36.7,36.5,32.4
NS,152355,2/20/2023,3:30 AM,Derailment,0,WEST FAIRVIEW,PA,35,4,Dark,Clear,Yard,Freight Train,5,21444,211,21655,T207,40.279833,-76.922472,42.5,48.3,48.1
DGNO,883718D,12/12/2018,11:15 PM,Derailment,0,DALLAS,TX,61,4,Dark,Rain,Yard,Freight Train,3,2500,2000,160557,T110,32.760555,-96.786948,48.9,55.9,57.9
RVSC,RV19033,8/29/2019,9:00 AM,Derailment,0,HARLINGEN,TX,83,2,Day,Clear,Yard,Freight Train,0,0,11337,16239,T314,26.202422,-97.705345,87.2,84.7,85.0
PTRA,2019000004,3/13/2019,9:05 PM,Derailment,0,CHANNELVIEW,TX,75,4,Dark,Cloudy,Yard,Freight Train,10,20000,0,145000,T110,29.747655,-95.118582,67.9,72.4,71.5
CPDR,CPD744121,3/8/2021,2:35 PM,Derailment,0,MAULDIN,SC,65,2,Day,Clear,Industry,Freight Train,7,1500,20000,21500,T110,34.795723,-82.306694,47.1,52.4,55.4
UP,0920HO027,9/18/2020,4:30 PM,Derailment,0,BRYAN,TX,86,2,Day,Cloudy,Industry,Freight Train,5,15857,1967,17824,T112,30.656753,-96.433853,79.0,77.5,73.9
NS,136014,10/30/2019,9:00 PM,Derailment,0,WEST FAIRVIEW,PA,50,4,Dark,Rain,Yard,Light loco(s),7,14603,5886,20489,T110,40.279807,-76.922451,59.6,61.6,67.2
BNSF,TC0815109,8/17/2015,7:30 AM,Derailment,0,BIG STONE CITY,SD,70,1,Dawn,Clear,Industry,Freight Train,10,307028,56000,363028,T111,45.30365,-96.519194,70.2,62.6,56.5
OHRY,17040601,4/6/2017,12:30 PM,Derailment,0,WYALUSING,PA,45,2,Day,Rain,Siding,Freight Train,0,0,0,101000,T210,41.658793,-76.250752,52.0,45.2,37.9
NS,130567,8/13/2018,7:20 PM,Derailment,0,SCALP LEVEL,PA,72,3,Dusk,Cloudy,Industry,Freight Train,9,16248,0,16248,T207,40.249442,-78.838111,69.6,65.8,64.2
CSX,000182684,4/30/2019,2:18 AM,Derailment,0,PHILADELPHIA,PA,53,4,Dark,Clear,Yard,Yard/switching,7,187385,550,187935,T309,39.898302,-75.16734,51.7,60.6,55.9
BNSF,RD0918120,9/12/2018,6:43 PM,Derailment,0,HOUSTON,TX,85,3,Dusk,Cloudy,Yard,Light loco(s),10,20160,2500,22660,T001,29.913854,-95.507401,75.9,79.8,78.6
NS,136864,1/17/2020,5:00 AM,Derailment,0,CRESSON,PA,14,1,Dawn,Clear,Main,Freight Train,7,230353,44952,275305,T311,40.447833,-78.605282,36.3,21.2,27.1
UP,0218FW017,2/21/2018,6:25 AM,Derailment,0,WEATHERFORD,TX,38,1,Dawn,Cloudy,Siding,Freight Train,22,91508,220875,312383,T207,32.771865,-97.809244,57.8,33.0,33.5
CSX,000208204,11/4/2022,6:30 AM,Derailment,0,NORTH VERSAILLES,PA,55,1,Dawn,Clear,Yard,Freight Train,7,15977,798,16775,T311,40.386139,-79.846696,55.9,60.7,68.1
CSX,000173714,1/1/2018,3:25 AM,Derailment,0,CONNELLSVILLE,PA,-8,4,Dark,Clear,Main,Freight Train,0,22875,15770,58477,T399,40.015496,-79.591663,7.4,4.9,7.1
PNWR,PNW851618D,11/13/2018,11:36 PM,Derailment,0,ALBANY,OR,33,4,Dark,Clear,Main,Freight Train,25,300000,387655,687655,T207,44.640235,-123.169055,40.3,36.9,44.7
BNSF,RD0120114,1/19/2020,7:50 AM,Derailment,0,TEMPLE,TX,38,1,Dawn,Clear,Yard,Freight Train,10,42900,15415,58315,T207,31.108831,-97.349168,57.6,43.3,42.7
KCS,19011203,1/12/2019,7:20 PM,Derailment,0,NEDERLAND,TX,50,4,Dark,Clear,Yard,Freight Train,4,9265,110044,119309,T399,29.986942,-94.002698,54.2,62.8,48.1
UP,0819PN015,8/13/2019,4:20 PM,Derailment,0,PORTLAND,OR,84,2,Day,Clear,Industry,Yard/switching,4,51898,6210,58108,T314,45.604473,-122.76876,70.2,73.6,73.6
NS,134486,6/25/2019,7:45 PM,Derailment,0,CONWAY,PA,72,3,Dusk,Clear,Yard,Yard/switching,10,6700,89110,95810,T207,40.672356,-80.251823,72.0,72.8,75.1
NS,117178,8/31/2015,9:05 AM,Derailment,0,CONSTITUTION,GA,76,2,Day,Cloudy,Main,Freight Train,35,540057,340565,880622,T204,33.671295,-84.329898,71.5,72.8,77.8
SEPA,SEPA3121,3/1/2021,10:50 PM,Obstruction,0,WAYNE,PA,38,4,Dark,Clear,Main,EMU,60,15500,0,15500,T404,40.048829,-75.415363,38.4,41.3,28.9
UP,0919PN002,9/1/2019,7:32 AM,Derailment,0,PORTLAND,OR,67,2,Day,Cloudy,Siding,Freight Train,4,37241,9320,46561,T314,45.604327,-122.768403,70.8,73.3,70.3
UP,0315PD005,3/2/2015,3:22 AM,Derailment,0,OAKRIDGE,OR,28,4,Dark,Clear,Main,Freight Train,20,344163,115506,459669,T001,43.646369,-122.2429,40.9,44.8,40.3
GRD,20002,3/6/2020,5:04 AM,Derailment,0,COTULLA,TX,50,1,Dawn,Clear,Yard,Freight Train,3,0,54476,102507,T108,28.517742,-99.217776,62.5,64.3,64.1
SEPA,SEPA082521,8/25/2021,9:40 AM,Other (describe in narrative),0,MEDIA,PA,90,2,Day,Clear,Main,EMU,20,0,25591,25591,T404,39.913417,-75.405253,81.8,81.8,82.4
CSX,000170886,8/12/2017,7:42 AM,Derailment,0,MONCKS CORNER,SC,83,2,Day,Cloudy,Industry,Freight Train,8,35318,5024,40342,T110,33.065672,-79.974297,79.5,79.4,80.1
RWRR,220925001,9/25/2022,11:00 AM,Derailment,0,OACOMA,SD,69,2,Day,Clear,Main,Freight Train,10,5000,639000,644000,T001,43.816823,-99.423912,63.4,60.6,57.8
NS,139444,10/16/2020,6:30 PM,Derailment,0,CONWAY,PA,52,3,Dusk,Clear,Yard,Yard/switching,10,283361,239166,522527,T207,40.672356,-80.251823,59.8,47.6,44.2
ATK,146092,1/29/2017,1:45 PM,Other (describe in narrative),0,BRISTOL,PA,43,2,Day,Clear,Main,Passenger Train - Pulling,60,13539,9000,22539,T404,40.239245,-74.726335,34.4,34.6,32.7
ATK,143723,8/9/2016,5:45 PM,Other (describe in narrative),0,DOWNINGTOWN,PA,85,2,Day,Clear,Main,Passenger Train - Pulling,90,17914,13287,31201,T404,40.000674,-75.715607,74.3,74.2,80.2
CSX,000154855,12/3/2015,3:45 AM,Derailment,0,CHARLESTON,SC,55,4,Dark,Clear,Yard,Yard/switching,5,83637,1674,85311,T207,32.840158,-79.955975,67.3,55.7,52.3
BNSF,RD1218103,12/4/2018,10:06 PM,Derailment,0,BROWNWOOD,TX,35,4,Dark,Cloudy,Yard,Freight Train,6,103796,30000,133796,T314,31.71432,-98.967986,46.8,40.5,43.3
UP,0521GC011,5/7/2021,3:11 PM,Derailment,0,JOAQUIN,TX,81,2,Day,Clear,Main,Freight Train,0,0,340750,1288802,T109,31.965072,-94.034651,67.0,67.9,71.9
UP,0920HO028,9/22/2020,1:50 AM,Derailment,0,GALENA PARK,TX,75,4,Dark,Cloudy,Yard,Yard/switching,10,21182,1454,25774,T202,29.730323,-95.229232,72.9,76.2,75.0
BNSF,RD1021102,10/2/2021,2:00 PM,Derailment,0,HOUSTON,TX,85,2,Day,Clear,Siding,Freight Train,7,78310,30000,108310,T205,29.906413,-95.504572,75.9,76.1,79.2
NS,118240,11/17/2015,5:35 AM,Derailment,0,FORTSON,GA,60,1,Dawn,Clear,Industry,Freight Train,4,51200,0,51200,T210,32.590817,-84.945626,58.5,64.4,70.0
DL,220317,3/17/2022,12:35 PM,Derailment,0,MOUNT POCONO,PA,55,2,Day,Cloudy,Siding,Freight Train,5,7967,32176,40143,T110,41.109241,-75.378365,49.8,46.6,52.1
UP,0220SX007,2/10/2020,1:30 PM,Derailment,0,LAREDO,TX,83,2,Day,Clear,Yard,Yard/switching,9,41394,20581,61975,T314,27.664546,-99.464488,76.8,76.6,52.7
LVRX,230901,9/7/2023,10:50 PM,Derailment,0,BETHLEHEM,PA,80,4,Dark,Rain,Yard,Yard/switching,9,10000,19000,29000,T319,40.615,-75.336389,80.1,75.1,73.5
BNSF,RD0920106,9/6/2020,12:37 AM,Derailment,0,HEIDENHEIMER,TX,73,4,Dark,Clear,Main,Freight Train,40,2731712,475000,3206712,T001,31.003134,-97.290319,77.3,80.5,83.4
TN,13,5/28/2018,12:30 PM,Derailment,0,LONE STAR,TX,85,2,Day,Clear,Yard,Yard/switching,3,375,10594,10969,T110,32.954263,-94.665358,79.5,80.0,81.0
UP,0221HO021,2/12/2021,5:00 AM,Derailment,0,SPRING,TX,31,1,Dawn,Rain,Yard,Freight Train,5,107626,128060,243330,T207,30.060321,-95.411896,40.0,35.4,36.1
NS,129054,4/3/2018,8:30 AM,Derailment,0,HUNTINGDON,PA,40,2,Day,Rain,Main,Freight Train,10,333490,452649,786139,T401,40.483656,-78.012117,35.7,41.1,42.8
UP,0618FW021,6/21/2018,4:08 PM,Derailment,0,GRANDVIEW,TX,98,2,Day,Clear,Industry,Freight Train,2,9326,3356,12682,T199,32.258199,-97.182397,79.5,84.6,89.3
CORP,COR652814D,11/12/2014,3:19 AM,Derailment,0,COTTAGE GROVE,OR,30,4,Dark,Clear,Main,Freight Train,17,95000,55000,150000,T207,43.753698,-123.155593,43.6,37.9,36.0
PTRA,2019000030,9/29/2019,3:45 AM,Derailment,0,PASADENA,TX,90,4,Dark,Clear,Yard,Yard/switching,5,3500,35000,38500,T314,29.726414,-95.191629,83.6,84.1,84.4
SEPA,SEPA061822,6/18/2022,2:28 PM,Other (describe in narrative),0,PHILADELPHIA,PA,70,2,Day,Clear,Main,EMU,10,17129,0,17129,T404,40.033177,-75.141117,82.5,70.6,66.5
NS,133047,3/2/2019,3:05 AM,Derailment,0,CONWAY,PA,32,4,Dark,Cloudy,Yard,Yard/switching,4,3500,7400,10900,T207,40.672356,-80.251823,30.5,33.6,28.6
